# LAMMPS data file written by OVITO Basic 3.10.1

8000 atoms
1 atom types

-21.874537328 32.811805992 xlo xhi
-21.874537328 32.811805992 ylo yhi
-21.874537328 32.811805992 zlo zhi

Masses

1 28.0855  # Si

Atoms  # atomic

1 1 -11.030437328 -21.764737328 -10.996107328
2 1 -16.449597328 -11.046067328 -11.029007328
3 1 -10.950417328 -16.395747328 -21.715817328
4 1 -16.440487328 -16.362007328 -11.138747328
5 1 -10.981597328 -21.802867328 -16.290977328
6 1 -16.397337328 -21.864797328 -16.623447328
7 1 -11.038847328 -16.158787328 -16.378967328
8 1 -16.232937328 -16.442917328 -16.463957328
9 1 -21.831977328 -19.076807328 -19.057187328
10 1 -16.404017328 -19.207497328 -19.315617328
11 1 -21.833757328 -13.684417328 -19.256517328
12 1 -16.372297328 -13.739777328 -19.180827328
13 1 -10.958577328 -19.153547328 -13.673047328
14 1 -16.409737328 -19.277657328 -13.729217328
15 1 -10.972687328 -13.657087328 -13.436407328
16 1 -16.324077328 -13.743307328 -13.903597328
17 1 -19.156147328 -18.930397328 -11.006647328
18 1 -13.632847328 -19.412257328 -21.774157328
19 1 -19.026387328 -13.693697328 -10.959407328
20 1 -13.660177328 -13.512777328 -21.738897328
21 1 -19.031617328 -19.197647328 -16.426177328
22 1 -13.685607328 -19.060537328 -16.430037328
23 1 -19.170077328 -13.417297328 -16.448897328
24 1 -13.485937328 -13.798937328 -16.342697328
25 1 -19.265067328 -10.946857328 -19.373607328
26 1 -13.662917328 -10.937637328 -18.987367328
27 1 -19.022147328 -16.294997328 -19.010857328
28 1 -13.771247328 -16.392997328 -19.212507328
29 1 -19.173297328 -10.995377328 -13.492327328
30 1 -13.820727328 -11.066377328 -13.741307328
31 1 -19.383907328 -16.339737328 -13.863877328
32 1 -13.663017328 -16.560127328 -13.399517328
33 1 -17.904007328 -20.567857328 -18.038717328
34 1 -12.271367328 -20.420867328 -17.594657328
35 1 -17.659087328 -14.947237328 -17.727637328
36 1 -12.319267328 -15.019837328 -17.913827328
37 1 -17.808997328 -20.486287328 -12.220387328
38 1 -12.393517328 -20.650447328 -12.441817328
39 1 -17.841997328 -15.041817328 -12.564917328
40 1 -12.362107328 -15.027827328 -12.060567328
41 1 -20.516907328 -20.359627328 -20.644027328
42 1 -15.027407328 -20.756977328 -20.484037328
43 1 -20.338497328 -15.048877328 -20.478697328
44 1 -15.055457328 -15.063487328 -20.641117328
45 1 -20.494607328 -20.566477328 -14.954937328
46 1 -15.061087328 -20.502107328 -15.198257328
47 1 -20.585317328 -14.709027328 -15.041087328
48 1 -14.786737328 -15.103897328 -14.912607328
49 1 -20.416857328 -17.640397328 -17.622487328
50 1 -15.071737328 -17.909717328 -17.919567328
51 1 -20.622987328 -12.288177328 -17.787457328
52 1 -14.939267328 -12.455807328 -17.613927328
53 1 -20.665167328 -17.732457328 -12.277147328
54 1 -15.074017328 -18.062337328 -12.228047328
55 1 -20.586907328 -12.306517328 -12.114217328
56 1 -15.104517328 -12.499317328 -12.367707328
57 1 -17.751737328 -17.569317328 -20.450247328
58 1 -12.320827328 -17.819687328 -20.398347328
59 1 -17.695917328 -12.334047328 -20.509397328
60 1 -12.235687328 -12.146047328 -20.417817328
61 1 -17.698317328 -17.825687328 -15.009147328
62 1 -12.340867328 -17.680927328 -15.019707328
63 1 -17.672157328 -12.200757328 -15.062977328
64 1 -12.239997328 -12.361017328 -14.927297328
65 1 -11.030437328 -21.764737328 -0.058838664
66 1 -16.449597328 -11.046067328 -0.091738664
67 1 -10.950417328 -16.395747328 -10.778548664
68 1 -16.440487328 -16.362007328 -0.201478664
69 1 -10.981597328 -21.802867328 -5.353708664
70 1 -16.397337328 -21.864797328 -5.686178664
71 1 -11.038847328 -16.158787328 -5.441698664
72 1 -16.232937328 -16.442917328 -5.526688664
73 1 -21.831977328 -19.076807328 -8.119918664
74 1 -16.404017328 -19.207497328 -8.378348664
75 1 -21.833757328 -13.684417328 -8.319248664
76 1 -16.372297328 -13.739777328 -8.243558664
77 1 -10.958577328 -19.153547328 -2.735778664
78 1 -16.409737328 -19.277657328 -2.791948664
79 1 -10.972687328 -13.657087328 -2.499138664
80 1 -16.324077328 -13.743307328 -2.966328664
81 1 -19.156147328 -18.930397328 -0.069378664
82 1 -13.632847328 -19.412257328 -10.836888664
83 1 -19.026387328 -13.693697328 -0.022138664
84 1 -13.660177328 -13.512777328 -10.801628664
85 1 -19.031617328 -19.197647328 -5.488908664
86 1 -13.685607328 -19.060537328 -5.492768664
87 1 -19.170077328 -13.417297328 -5.511628664
88 1 -13.485937328 -13.798937328 -5.405428664
