# Time-averaged data for fix 5
# TimeStep c_flux[1] c_flux[2] c_flux[3] c_flux[4] c_flux[5] c_flux[6]
386000 -406.025 4264.55 10838.8 -322.067 5598.91 10796.4
387000 -4058.48 1655.7 9824.6 -3431.83 3477.07 9797.15
388000 -3837.07 3079.66 9738.02 -4279.1 4562.24 9726.71
389000 -4663.64 1583.22 9571.56 -4973.58 2942.92 9501.61
390000 -7551.28 -2107.36 9357.8 -7769.5 -892.097 9350
391000 -7683.1 -6189.57 9083.37 -8579.11 -5613.12 9052.64
392000 -6283.75 -6342.34 8833.93 -6684.93 -5966.6 8789.74
393000 -5263.83 -3702.04 9328.46 -5582.18 -3279.61 9310.18
394000 -4135.7 -3121.69 8982.5 -3997.24 -2661.84 8945.78
395000 -6297.42 -4732.16 8987.36 -6040.28 -4020.93 8929.07
396000 -4653.53 -5735.39 8971.81 -4719.14 -4368.21 8987.76
397000 -3982.93 -10072.4 8952.27 -4774.56 -8999.36 8942.22
398000 -4439.02 -9602.88 9732.49 -5548.76 -8350.59 9689.1
399000 -4721.57 -6264.4 10242.5 -5865.02 -5578.8 10224.5
400000 -4709.76 -7075.03 10895.6 -6110.22 -5985.7 10923.4
401000 -2860.91 -6239.93 11220.1 -4101.4 -5727.09 11186.7
402000 -4366.1 -6299.83 12096.6 -5132.28 -5395.27 12004.8
403000 -6055.46 -7384.39 11852 -6440.11 -6575.08 11778.7
404000 -8536.73 -7982.9 12028.6 -8786.67 -6842.52 11932.7
405000 -6245.01 -11220.9 12228.2 -6895.62 -9635.52 12204
406000 -3730.52 -15302.4 11615.1 -4276.98 -13664.8 11570.4
407000 -2411.09 -17923.3 11648.6 -2934.92 -16441.2 11616.7
408000 -1507.85 -19208.8 11752.1 -1806.85 -17286.8 11692.5
409000 -2035.34 -21173.9 11849.9 -2509.97 -19428.6 11813.6
410000 526.845 -20609 12650 -122.957 -19141.1 12628.5
411000 2269.32 -18216.9 13614.8 1742.05 -17186.7 13600.6
412000 2377.51 -17717.1 13168 1654.8 -16814.5 13121.9
413000 -127.531 -18197.6 12845.2 -250.396 -17033.2 12808.8
414000 2505.62 -14546.5 13364 2193.67 -13784 13356.8
415000 1976.24 -13924.5 13147.1 2017.22 -13540.3 13080.6
416000 -12.4134 -12865.1 13444.1 151.869 -12466.1 13363.2
417000 -1574.24 -13762 13642.6 -1331.92 -13730.8 13577.8
418000 560.358 -14268.3 13394.7 1206.93 -14390.5 13390.3
419000 3461.1 -14903.4 13363.6 4293.46 -15019.3 13320.9
420000 5035.15 -13987.8 13529.7 5820.46 -14258 13484
421000 6595.13 -15156.2 13337.6 7348.67 -15075.3 13285.5
422000 8817.94 -12080.4 13815.5 10139.5 -11291.4 13811
423000 8499.6 -9078.9 14302.8 9802.66 -8081.18 14212.9
424000 7748.15 -4131.41 14043.1 9182.13 -3434.8 13971.4
425000 8805.29 -1021.71 13642.2 9687.24 -385.324 13634.4
426000 8446.74 2265.97 14257.8 9650.99 3295.97 14219.1
427000 8844.84 4023.02 15354 9916.01 4910.23 15278.5
428000 7592.07 7480.56 15511.8 8705.34 8625.35 15447
429000 9305.15 8270.55 15794.2 10220.6 9409.91 15725.4
430000 9128.38 5616.24 15812.7 9890.38 6905.41 15796
431000 8468.86 7917.12 16159.3 8571.21 9337.97 16095.7
432000 7223.99 8529.9 16047.3 7659.4 9377.19 16014.7
433000 8333.51 9523.54 15886.2 8473.9 9199.37 15808.2
434000 9534.76 15573.7 15929.9 9479.89 15739.6 15881.5
435000 9189.16 16175.6 15473 8967.01 16605.4 15436.3
436000 8851.39 18271.5 14747 8326.45 18914.1 14686.1
437000 5946.33 21752.7 14793.4 5562.8 22514.7 14725.1
438000 3668.88 26976.1 13969 3258.62 27830.7 13896.1
439000 5468.92 28684.5 14577 5249.86 28852.6 14564.5
440000 6017.69 26562.5 14578.2 6240.38 27306.1 14562.8
441000 4882.02 25240.5 14588.5 5435.19 25447.1 14503.6
442000 2755.28 26323.1 14004.5 3450.62 26283.2 13920.5
443000 711.257 26917.6 13999.9 1471.57 27029.1 14004.3
444000 2483.75 22427.8 13823.7 3040.64 23618.8 13805.5
445000 -286.53 18600.3 13705.6 414.575 19924.2 13662.3
446000 -201.109 20024.9 13347.6 283.178 20407.1 13282
447000 1646.99 19041.5 12730.7 1523.74 19233.7 12718.9
448000 3792.95 19996.5 12014 3269.9 20179.1 11973
449000 468.29 19050.5 11713.6 496.068 19446.6 11678.7
450000 -479.837 16435.8 11482.4 -767.732 17478.3 11477.5
451000 -4121.38 17102.1 11062.1 -3900.76 17956.1 10985.9
452000 -2561.42 17721.4 10834 -2988.35 18446.8 10816.2
453000 -8139.48 17450.7 10844.5 -8230.06 17786.5 10817
454000 -11771.7 16491.9 9357.37 -11552.4 16858.7 9300.4
455000 -11247.7 16512.4 8825.98 -11148.5 16976.4 8787.84
456000 -11608.5 10504 7981.1 -11560 10907.7 7932.62
457000 -10656.1 8896.52 7693.56 -10722 9929.29 7670.67
458000 -9260.36 6756.64 8374.29 -9093.62 7458.66 8349.59
459000 -8143.54 5001.17 8638.83 -8549.69 5657.59 8597.52
460000 -8276.87 -1031.06 8303.96 -9046.7 -123.639 8270.97
461000 -8755.44 -3040.05 8007.6 -9478.2 -1570.85 7968.44
462000 -10168.2 -3293.14 7234.39 -10460.9 -1998.95 7223.07
463000 -7175.8 -5747.44 7401.04 -7535.21 -4276 7368.98
464000 -7462.86 -9474.8 6876.06 -7415.75 -7724.74 6860.14
465000 -8565.03 -15073.6 6300.42 -9537.76 -13514.3 6249.96
466000 -8752.41 -13282.2 6991.53 -9400.18 -11449.1 6985.6
467000 -8413.76 -16400.9 7002.55 -9042.69 -14871.7 6995.55
468000 -7190.92 -19100 6471.32 -7456.71 -17261.2 6446.89
469000 -3810.36 -21794 6793.8 -3910.67 -20171.8 6775.67
470000 -6295.13 -25088.7 7185.45 -6369.56 -23350 7149.12
471000 -8423.16 -26964.2 7508.41 -8618.86 -25575 7486.97
472000 -8273.76 -27863.5 7293.9 -8160.49 -26249.9 7287.15
473000 -7633.36 -28030.4 7704.8 -8038.95 -26482.1 7691.03
474000 -3195.01 -28249.2 7170.56 -3578.98 -26702.2 7146.7
475000 -1960.17 -31310.5 7160.05 -2797.71 -30200.2 7120.91
476000 518.253 -32044.7 7460.19 -62.6453 -30552 7428.29
477000 1001.17 -32855.4 7309.87 665.929 -30462.2 7335.4
478000 1421.95 -32329.2 7958.85 598.24 -30105.1 7935.15
479000 1497.41 -32282.4 8077.54 960.597 -30268.9 8063.83
480000 2281.24 -33482 7292.26 1575.85 -32018.1 7246.82
481000 2024.9 -34968.6 6879.83 1840.55 -33363.6 6853.61
482000 5226.79 -36887.8 6430.55 5136.25 -34996.4 6385.05
483000 3702.3 -36936.5 6693.75 3491.47 -34383.9 6649.27
484000 4529.63 -31629.1 6826.14 4757.4 -30123.2 6822.67
485000 8323.13 -26786.3 7223.2 8581.75 -25611.2 7222.36
486000 8367.2 -27322 7356.56 8055.43 -26186.1 7342.51
487000 8786.1 -26258.4 7467.1 8337.34 -24705.6 7432.23
488000 9904.41 -22056.5 7329.15 9572.14 -20670.5 7335.46
489000 9210.03 -19141.2 6653.9 8626.28 -17762.5 6615.13
490000 9006.95 -16045 6073.81 9221.62 -14620.7 6057.1
491000 9875.98 -13179.8 6219.55 9574.67 -11085.3 6187.34
492000 8127.76 -11670.1 6016.1 8609.13 -9238.62 5989.32
493000 8406.9 -9714.96 5668.63 9816.66 -7823.31 5628.41
494000 7216.25 -5051.33 6370.16 8161.15 -3743.91 6352.25
495000 7756.54 -2994.53 6771.07 7954.07 -1847.24 6751.09
496000 10087 41.5233 7559.34 9945.08 1586.94 7510.64
497000 10920.1 3709.61 7934.91 11023.3 5415.64 7968.51
498000 11464.9 6867.4 7965.08 11533.8 8096.43 7948
499000 8698.43 6642.63 6761.8 8873.56 8401.17 6758.71
500000 6552.98 7310.71 6545.39 6941.09 8998.71 6526.85
501000 7183.82 11008.1 6130.29 7204.98 13170.1 6102.38
502000 8918.97 13524.5 5524.16 9049.11 15502.1 5502.05
503000 10307.7 17755.2 5889.63 10317.8 18938.9 5843.24
504000 12342.5 19447.9 6425.1 12102 21112.8 6341.6
505000 8715.72 21229.7 6524.09 8675.67 22916.2 6513.95
506000 4609.7 21831.9 6656.52 4981.42 22815 6686.34
507000 4829.64 23167.2 6247.17 5207.46 24107.8 6220.09
508000 867.391 25088.8 6320.66 1403.95 25800.3 6277.63
509000 -443.302 26545.7 7112.11 -303.752 27408.9 7115.2
510000 -1423.68 26668.7 6809.63 -1657.37 27908.8 6814.48
511000 -1031.01 26965 6979.84 -1712.87 27723.5 6989.85
512000 -2233.5 23293.6 7758.82 -2288.66 24165.9 7756.19
513000 -4667.98 21533 8302.24 -4488.99 22806.1 8299.03
514000 -4064.87 19888.2 7501 -4311.27 21071.7 7483.6
515000 -3467.43 19960.5 7389.55 -4050.6 20973.8 7387.85
516000 -6736.23 18623.5 7236.73 -7286.97 19815.1 7193.69
517000 -7973.71 18719.6 7062.46 -8585.66 20677.1 7048.45
518000 -7959.28 15107 7711.44 -8377.67 17462.5 7734.95
519000 -9805.76 15028.1 8665.73 -9956.04 17011 8645.96
520000 -10387.6 9896.02 8586.33 -11126.4 11375.9 8573.33
521000 -11506.8 7483.61 8113.48 -12189.8 8809.87 8104.11
522000 -11484.2 4063.93 7992.91 -12209.2 5618.32 7956.72
523000 -9392.76 5206.72 8593.56 -10208.3 6966.58 8560.12
524000 -7485.15 3729.18 7382.84 -8088.39 5498.96 7359.99
525000 -5391.08 5305.59 7387.46 -6178.08 7168 7373.3
526000 -5850.92 5638.85 6663.55 -6409.04 7514.96 6667.91
527000 -7684.01 3863.55 6802.25 -7759.85 6060.81 6781
528000 -9271 -484.614 7112.98 -9256.02 1574.77 7037.08
529000 -11201.7 939.965 7651.58 -11345.5 3001.61 7611.26
530000 -10688.5 -4352.74 8200.85 -10311.3 -3172.52 8229.45
531000 -10705.3 -8420.23 8233.47 -10533.1 -7208.11 8191.86
532000 -11574.9 -11043.7 8172.1 -11602.2 -9067.22 8138.46
533000 -12779.6 -14957.2 7959.99 -13629.5 -12457.9 7965.99
534000 -13545.1 -14802.2 8620 -13758.3 -12670.5 8608.86
535000 -17075.8 -16500.4 8592.35 -17141.1 -14677.4 8565.02
536000 -17807.4 -17552 8128.85 -18147.2 -15418.4 8110.21
537000 -14447.1 -17538.1 8321.82 -15146.7 -14820.7 8325.05
538000 -14792.6 -19310.1 8136.65 -15093.7 -16939.5 8129.12
539000 -10845.9 -20935.3 8201.07 -10811.8 -18794.1 8159.03
540000 -9944.38 -20451.4 8316.97 -9802.79 -18915.8 8317.14
541000 -7053.62 -21267.4 8698.4 -6844.69 -20096 8658.41
542000 -5165.55 -20940.4 7652.74 -5520.4 -19942.8 7613.97
543000 -3881.03 -22247.5 7352.39 -3801.42 -21222.9 7354.72
544000 1539.42 -19316.8 7047.4 1143.86 -18132 7096.83
545000 3382.53 -17930.1 6566.11 2755.89 -17205.7 6556.01
546000 3968.16 -15435 6268.08 3545.41 -14909.7 6242.05
547000 4544.23 -12630.7 6059.03 4205.63 -11942.7 5983.02
548000 7510.85 -14166.7 5667.2 6763.96 -13530 5651.85
549000 6264.36 -11244.7 5168.48 5995.84 -9695.93 5166.93
550000 4614.77 -7060.84 5061.07 4392.89 -5923.63 5055.57
551000 4948.48 -3898.11 5203.75 4912 -2689.89 5188.62
552000 5876.54 -2234.91 5231.6 5894.4 -936.28 5214.95
553000 5998.85 1318.57 5362.83 6556.3 2452.37 5363.84
554000 7705.52 3117.82 5978.8 8127.72 4813.75 5936.01
555000 5586.11 7356.39 6782.51 5643.38 8205.51 6794.42
556000 4558.78 10313.1 6609.96 4521.46 11321.9 6626.15
557000 5392.18 10268.1 6412.09 5365.5 11356.8 6486.42
558000 6723.76 9164.32 6457.51 6697.2 10433.7 6444.6
559000 5999.61 8860.78 6712.31 6564.98 10258.4 6685
560000 6098.17 6184.85 6478.94 7040.98 7397.29 6403.68
561000 8301.71 7673.71 6299.42 8906.95 8662.84 6248.91
562000 9469.84 11133 5755.35 9385.95 11516.4 5720.59
563000 11773.7 13703.2 5662.29 11882.8 13954.2 5645.54
564000 13946.3 12486.3 6006.01 14232.3 12832.7 5969.1
565000 14890 10077.1 5555.94 14697.4 11037.5 5543.4
566000 14865.3 12320.9 5150.66 15323.2 13314.6 5146.93
567000 18390.1 11480.6 4512.14 18472.2 12296.5 4498.03
568000 16959.3 11749.2 4781.18 17485.4 12327.9 4780.65
569000 17058.9 13284.4 4206.01 17520.9 13530.7 4227.07
570000 13669 16137.8 4199.02 14574.8 16215.7 4149.9
571000 13794.4 17958.7 3494.66 14827.6 17782.5 3486.05
572000 12560.6 17305.5 3756.68 13349.2 17182.7 3757.76
573000 11865.5 13469 3369.66 12364.9 13697.6 3353.69
574000 10421.5 13122.3 2715.57 10677.9 13112.6 2712.23
575000 6699.93 15253.5 2800.21 6526.21 14641.1 2813.1
576000 2011.25 18256.9 2912.96 1609.03 17852.3 2927.96
577000 1435.23 17488.3 2796 366.43 17505.7 2755.64
578000 -1355.69 13161.4 1663.39 -1900.51 13095.2 1653.89
579000 -4232.34 9932.95 2431.29 -4008.12 10080.1 2478.36
580000 -4757.41 5944.64 2442.08 -3684.24 6445.87 2386.84
581000 -1531.85 4014.5 2420.31 -982.091 4874.64 2449.06
582000 -2103.76 1293.72 2284.23 -1315.12 1413.38 2363.19
583000 -1578.52 -1981.22 1942.19 -723.248 -1364.35 1914.87
584000 -3663.38 -3983.6 2163.81 -2794.69 -2479.85 2143.6
585000 -6576 -7872.76 2200.42 -4999.4 -6908.24 2202.94
586000 -5284.98 -6250.8 1857.42 -3789.24 -5373.98 1863.04
587000 -3820.76 -4257.1 2509.97 -2225.51 -3005.87 2531.47
588000 -5582.58 -8553.55 2247.88 -3903.68 -7163.03 2247.13
589000 -8966.1 -11227.6 2671.3 -7316.99 -9614.65 2651.18
590000 -9017.79 -12311.4 2305.67 -7076.55 -10952.7 2289.56
591000 -6480.68 -12710.6 2575.78 -5386.04 -11118.1 2564.27
592000 -7800.66 -13091.4 2835.55 -7077.43 -12003.3 2855.97
593000 -9128.57 -12520.4 2737.23 -8620.14 -11188.4 2718.62
594000 -11148 -13417.3 2521.74 -10730.7 -12854.9 2522.19
595000 -15272.7 -13688.9 2230.07 -14749.6 -13185.6 2212.62
596000 -18796.8 -13021.3 2573.88 -18392.2 -12380.2 2571.07
597000 -18916.6 -13264.8 2195.9 -18469.5 -12637.4 2185.84
598000 -19458 -16214.6 2732.71 -18824 -15357.4 2741.83
599000 -20585.6 -17966.4 3767.94 -20263.2 -17024.7 3777.25
600000 -20594.5 -16460.4 4926.96 -19990.6 -15724.8 4873.76
601000 -20341.4 -16347.5 4402.47 -19978.6 -15782.9 4402.28
602000 -19330 -13745 4393.8 -18415.4 -12792.6 4351.95
603000 -18951.3 -10516.4 4306 -18791.6 -9305.6 4292.31
604000 -17543.1 -10205.1 4432.98 -17579.5 -9067.97 4396.42
605000 -16589.1 -10125.7 3539.05 -16260.8 -8780.63 3536.41
606000 -14392.5 -11457.6 3417.63 -14054.8 -9817.45 3398.16
607000 -11933.7 -11558.3 3425.01 -11262.6 -10069 3397.72
608000 -8462.1 -10968 2688.85 -7529.03 -9423.73 2686.68
609000 -5428.46 -12301.6 2619.92 -4828.47 -11243.7 2611.52
610000 -2502.64 -10253.9 2030.59 -2739.08 -9050.74 1975.01
611000 -2238.07 -6983.25 2272.12 -1951.28 -5660.35 2238.6
612000 -3196.75 -6309.4 1764.42 -3276.91 -5261.55 1742.29
613000 -3017.35 -7019.14 1107.62 -2891.82 -6029.69 1153.6
614000 -1620.67 -6520.26 -140.343 -2118.99 -5077.25 -128.544
615000 1949.66 -3314.78 400.285 911.331 -1514.37 348.859
616000 5159.17 -4840.32 752.383 4369.4 -3216.74 765.441
617000 5415.83 -6790.37 218.927 5439.39 -4472.33 223.513
618000 3410.64 -3568.02 99.3325 3697.06 -1133.35 117.332
619000 2280.92 -1216.14 16.7584 2922.76 1003.85 47.6047
620000 6106.74 169.573 -1588.69 6501.43 1231.67 -1570.78
621000 7169.06 2404.94 -1393.43 6646.9 2892.97 -1392.45
622000 5631.87 5149.69 -1930.15 5141.05 5700.81 -1912.32
623000 6646.88 6893.33 -1297.03 6478.26 7609.44 -1304.01
624000 8443.98 8992.77 -1862.62 8217.63 9657.71 -1862.92
625000 8980.16 8901.54 -1892.09 8916.01 9554.91 -1883.64
626000 11952.4 6254.55 -1568.91 11497 7095.08 -1563.19
627000 15710.8 6618.59 -1076.36 15418.6 8294.45 -1092.01
628000 18591 8998.49 -1324.23 18095.5 10775 -1293.68
629000 18237 11827.1 -1397.58 17808.6 12538.6 -1428.32
630000 20652.4 12086.9 -1637.43 20183.6 13086.1 -1634.84
631000 19985.5 10514.4 -1878.54 20468.7 12002.4 -1861.66
632000 20397.4 9864.35 -2037.85 20288.9 11183.9 -2032.63
633000 19918.4 8516.06 -1501.14 19883.1 10404.4 -1444.92
634000 19978.7 7524.94 -1669.34 19854 9046.05 -1647.93
635000 17079.7 7822.85 -1589.33 16723.8 8955.03 -1594.91
636000 18241.3 5049.69 -1121.8 17394.8 6735.2 -1123.77
637000 16682.8 5031.62 -1539.82 16025.5 6517.1 -1550.74
638000 16937.8 6029.77 -1687.96 16111.2 6889.11 -1681.19
639000 15549.6 5647.87 -888.062 14695.7 6608.76 -871.557
640000 14596.4 4203.54 -864.867 13747.9 5085.05 -855.639
641000 13150.3 3688.76 -1151.74 12034 4571.47 -1115.62
642000 10020.2 2236.59 -1457.47 9220.55 3786.7 -1487.61
643000 9909.9 1968.39 -2235.57 8999.21 3657.72 -2213.9
644000 8211.83 -926.394 -2391.8 7519.66 937.513 -2365.87
645000 7079.92 378.867 -2691.34 6440.52 1871.88 -2691.69
646000 5491.11 944.564 -2585.8 5053.55 2543.56 -2589.19
647000 2439.22 -1750.2 -2901.55 1786.41 -242.908 -2890.94
648000 -124.601 -3784.49 -2581.06 -1164.74 -2094.69 -2582.98
649000 -341.872 -3093.37 -2347.83 -1040.16 -1854.29 -2319.92
650000 1010.22 -746.029 -2838.08 188.752 355.575 -2795.82
651000 -2113.34 313.563 -3234.12 -2710.88 1267.08 -3270.19
652000 -4211.73 1456.77 -3749.75 -4190.84 2660.33 -3790.11
653000 -4604.14 -1522.67 -4131.76 -4540.75 399.028 -4120.82
654000 -3685.78 -3244.54 -5335.85 -3771.42 -1557.99 -5326.41
655000 -4776.8 -2026.28 -5521.38 -5241.98 -1167.76 -5492.24
656000 -7828.3 -1990.68 -5429.23 -8105.36 -1633.17 -5398.07
657000 -8880.94 -2336.87 -6043.01 -8824.62 -1605.5 -6007.11
658000 -11698.2 -4232.72 -5776.13 -11169.7 -3389.91 -5734.77
659000 -13977.8 -6021.11 -5241.35 -13236.1 -4577.54 -5185.36
660000 -14745.5 -6364.24 -5349.34 -13919.9 -5135.46 -5364.01
661000 -18237.6 -10258.8 -5364.23 -17850.7 -9617.64 -5350.39
662000 -19671.8 -11911.7 -5451.04 -19185.2 -11160.8 -5412.1
663000 -17164.2 -11752.5 -4800.84 -16732.2 -11136 -4811.76
664000 -16446.7 -12714.3 -4365.82 -16174.6 -11920.8 -4355.4
665000 -14938 -11753.3 -4956.89 -14771.6 -10795.3 -4905.61
666000 -12164.3 -13165.4 -5490.66 -12363.1 -11790.2 -5476.1
667000 -13489.7 -18285.5 -4844.78 -13603 -16376.3 -4847.49
668000 -12578.9 -18674.7 -3992.63 -12851.6 -16415.1 -3993.46
669000 -12669.8 -18273.2 -3311.83 -13606.7 -16110.8 -3277.35
670000 -13535.1 -15906.8 -3322.69 -15078.7 -13704.8 -3327.82
671000 -13493.7 -14097.4 -3361.76 -14946.4 -11497.4 -3364.4
672000 -13232 -10034.8 -3487.23 -14124.7 -7536.86 -3456.16
673000 -10154 -10863.3 -3736.82 -10754.7 -8797.69 -3739.27
674000 -9449.24 -6882.27 -3978.07 -9667.67 -5394.16 -3975
675000 -6814.31 -6068.26 -3539.78 -6404.62 -4969.25 -3549.1
676000 -7674.78 -6007.72 -2394.23 -7430.11 -4895.32 -2396.61
677000 -8503.1 -5495.53 -2292.81 -8529.1 -4336.57 -2297.45
678000 -5916.63 -3102.05 -2404.83 -6063.04 -1829.38 -2396.44
679000 -997.449 -1059.8 -2728.14 -1515.12 383.999 -2742.48
680000 -1027 554.401 -2725.28 -1459.28 1646.87 -2706.46
681000 11.4017 -583.513 -3406.53 -1165.26 590.512 -3423.54
682000 -605.601 1236.25 -4593.99 -1714.57 2320.84 -4612.69
683000 -1569.25 3208.86 -4593.01 -1737.06 4657.64 -4552.68
684000 -164.474 6349.33 -4487.04 -180.541 8125.95 -4454.63
685000 529.251 6426.94 -4680.13 76.8662 7674.39 -4651.11
686000 1219.97 5540.41 -4950.98 779.414 6497.04 -4930.55
687000 5223.29 6257.69 -4271.49 4528.99 7420.05 -4263.17
688000 6342.92 9969.47 -4066.4 6076.56 11423.2 -4089.61
689000 6978.5 8500.06 -4253.59 6761.89 10473.1 -4263.02
690000 9326.64 7790.73 -4142.25 8807.68 9124.65 -4119.91
691000 11749.7 8443.95 -3945.14 11386.1 9367.91 -3937.39
692000 13281 7597.75 -4055.77 13259.8 8890.09 -4032.58
693000 14714.8 8461.53 -3964.44 14408.5 10265.5 -3944.34
694000 13920.4 11818.6 -3998.42 13183.3 12419.5 -3962.74
695000 12099.8 15305.3 -3688.63 11491.4 15946.4 -3692.77
696000 10874.8 14982.8 -3879.01 9943.39 15519.6 -3904.82
697000 9316.34 13362.4 -3367.57 8708.2 14369.3 -3377.24
698000 10050.7 13293.4 -3068.01 9812.29 14669 -3032.95
699000 11391.2 14583.2 -2962.25 10816.3 15436.4 -2916.75
700000 12549.1 11086.8 -2393.88 11874.8 11829.8 -2360.56
701000 16428.7 13045.3 -2505.96 15550.1 13375.8 -2493.39
702000 14796.1 15577.5 -2063.6 14414.4 15732.4 -2049.53
703000 13739 11882 -1817.51 14058.5 12498.7 -1842.82
704000 11168 7761.8 -2048.37 11932.1 8691.66 -2055.42
705000 10912.6 5264.19 -1334.73 11328.5 6361.23 -1381.43
706000 8561.53 4643.37 30.0562 7847.06 5533.22 -23.4244
707000 7432.5 6798.79 130.347 7083.62 7362.73 108.407
708000 8658.38 6222.82 1095.64 8967.11 6647.27 1111.44
709000 8522.05 6837.36 1365.47 8559.14 7826.34 1379.29
710000 6314.93 10325.6 1233.66 6705.06 11218.3 1204.14
711000 5725.24 9229.43 937.27 6464.3 10482.5 936.502
712000 4800.23 3546.13 1290.57 5238.55 4914.56 1298.72
713000 6568.59 3450.71 837.781 6752.7 4616.67 847.458
714000 7546.93 1991.04 580.279 8099.36 2604.96 622.329
715000 7329.36 693.134 1495.67 7594.56 1284.05 1485.52
716000 6035.83 -1885.8 1975.72 5909.95 -558.979 1967.33
717000 4840.73 -7307.72 2463.79 4925.34 -5859.07 2447.22
718000 928.692 -9484.24 2320.33 1100.57 -7583.78 2308.71
719000 -3651.98 -11699.2 2606.62 -2702.99 -9513.22 2609.07
720000 -5818.53 -14635.6 2768.96 -4722.76 -12503.2 2755.16
721000 -7605.52 -16759.4 2867.91 -7277.33 -14067.6 2834.98
722000 -12089.1 -14889.1 3024.5 -12567.8 -12400.1 3041.19
723000 -12608.5 -12183 3050.52 -13349.3 -9771.57 3038.29
724000 -11783.3 -9108.99 3210.87 -12486.4 -6969.33 3187.45
725000 -11873.5 -12410.1 3140.49 -12051.5 -10352.6 3119.92
726000 -10792.2 -12480.9 3162.52 -10867.3 -10537.6 3179.83
727000 -8360.23 -9027.79 3576.82 -7669.85 -7426.6 3591.49
728000 -7084.55 -9985.81 3364.72 -5973.72 -8494.54 3397.92
729000 -5754.59 -6710.8 3825.91 -4559.23 -5738.78 3830.85
730000 -7265.4 -4034.18 4130.86 -5687.9 -3157.5 4102.36
731000 -8062.23 -5531.88 2889.04 -7353.14 -4588.16 2922.06
732000 -9651.53 -7589.3 2260.41 -9343.24 -7302.27 2267.76
733000 -9835.1 -10325.7 2479.89 -9410.99 -9875.19 2494.59
734000 -10612.3 -9515.56 3029.62 -10281.2 -9271.99 2968.38
735000 -11888.6 -3510.65 3205.02 -11399.7 -3858.79 3175.7
736000 -11530.4 -5650.21 3275.08 -11479.7 -5608.1 3276.16
737000 -11339 -5667.66 3912.19 -11569.4 -5546.4 3900.49
738000 -9996.3 -3790.15 3467.04 -9418.9 -3465.31 3400.16
739000 -10671.8 -1650.99 3276.74 -10078.9 -1272.21 3290.05
740000 -7769.13 -1905.8 3130.83 -7670.42 -1200.55 3149.16
741000 -6261.23 -4055.03 2635.46 -6306.5 -2699.21 2625.05
742000 -5579.66 -2749.85 2676.9 -5819.69 -1239.79 2664.67
743000 -6085.65 -2643.73 2379.49 -6124.54 -1272.07 2374.19
744000 -6653.31 -3793.32 2372.27 -6730.8 -2677.84 2382.55
745000 -5633.51 -3548.7 2583.91 -6689.98 -3024.28 2551.18
746000 -3368.21 -4656.05 2533.02 -4229.89 -4306.07 2539.39
747000 -2578.02 -1572.09 1775.39 -2979.31 -1275.27 1760.02
748000 -3328.99 -3807.91 1248.8 -3699.99 -3355.76 1257.41
749000 -758.858 -2930.99 1046.29 -1236.45 -2159.3 1055.12
750000 3958.25 -1191.79 1150.85 3046.73 48.0121 1140.46
751000 6402.1 -814.771 1667.99 5984.85 390.478 1629.13
752000 6933.14 -1828.9 1117.54 6919.71 -383.574 1124.45
753000 10933.8 -3878.88 1216.16 10250.1 -2146.13 1217.69
754000 11694.8 369.398 1811.25 10925.4 2091.67 1780.54
755000 9482.63 248.072 1537.65 8915.48 2419.33 1516.71
756000 9212.47 42.1822 1226.69 8959.37 2092.19 1224.71
757000 11433.3 3037.25 1572.11 10831.7 4306.32 1587.99
758000 10461.6 6013.11 1353.79 9925.38 6968.27 1373.72
759000 5660.33 6605.95 1442.29 5664.89 7254.67 1478.77
760000 4545.94 7729.15 1516.33 4716.21 7955.63 1514.24
761000 5449.45 8453.59 972.261 5502.67 8526.01 988.949
762000 7079.96 10014.3 486.159 6441.08 9857.97 483.955
763000 9193.43 10427.6 1304.15 8520.64 10512.2 1298.03
764000 10590.9 10540.2 1412.35 9908.18 11118.7 1360.79
765000 9845.76 7717.99 585.132 9448.91 8545.93 593.602
766000 10610.1 9667.4 -69.3411 10068.6 10628.3 -58.9861
767000 10676.5 12588.5 -205.355 10472.6 14350.9 -225.962
768000 12087.5 10074.6 291.02 12130.3 11310.1 271.604
769000 11132.9 7840.36 604.317 11272.6 8715.22 606.056
770000 10449.8 6452.15 311.558 9708.9 7437.24 335.621
771000 5997.93 7411.76 426.659 6018.72 8187.92 459.478
772000 3378.6 6264.56 116.798 3945 6793.94 139.83
773000 2647.64 6618.82 -124.525 3114.39 6679.38 -119.137
774000 3607.07 5384.1 24.4039 3952.36 5504.78 21.8915
775000 3673.07 10694.5 -251.699 3805.65 10825.7 -260.93
776000 4170.32 13141.6 131.866 4083.12 13190.1 187.933
777000 -304.871 11886.2 389.665 -254.057 11864.8 403.521
778000 951.499 9285.61 417.83 723.775 9499.72 396.944
779000 2301.87 6317.13 162.16 1844.12 6887.41 213.348
780000 294.386 1446.22 -158.824 -177.582 2425.02 -144.427
781000 -1333.14 -2640.91 -1278.02 -1427.08 -1476.4 -1253.26
782000 -3830.05 -4149.44 -1022.49 -3976.82 -3221.08 -1047.59
783000 -6155.49 -2647.73 -1064.5 -6973.95 -1783.38 -1064.64
784000 -9468.5 -5488.95 -813.847 -9340.08 -4553.74 -798.489
785000 -9473.12 -7671.66 -986.465 -9705.91 -7601.84 -985.734
786000 -7910.28 -7535.95 -1601.83 -8752.2 -7081.47 -1611.69
