# Time-averaged data for fix 4
# TimeStep f_hot1 f_cold1 c_block1_temp c_block2_temp c_block3_temp c_block4_temp c_block5_temp c_block6_temp c_block7_temp c_block8_temp c_block9_temp c_block10_temp
470000 -554.381 585.009 263.336 266.981 282.154 285.348 295.342 300.482 304.689 317.629 324.863 337.225
471000 -553.463 586.379 262.222 268.308 281.258 284.828 295.31 298.667 306.392 318.172 325.37 336.497
472000 -553.048 587.774 261.054 269.78 280.982 283.776 295.625 297.847 307.13 317.027 325.677 335.736
473000 -554.797 588.269 261.818 270.282 281.343 283.778 295.19 297.947 307.235 316.573 325.954 336.011
474000 -554.381 588.429 263.443 269.789 281.48 282.527 295.539 298.382 307.076 315.775 325.987 335.954
475000 -554.939 589.62 264.122 270.219 280.228 282.335 295.437 299.176 306.874 314.936 325.389 336.767
476000 -556.409 589.643 263.698 271.996 278.679 281.988 295.926 298.89 307.107 315.396 324.965 338.924
477000 -561.003 592.923 263.598 270.346 280.151 281.261 295.4 298.339 307.569 316.385 326.964 338.029
478000 -561.732 595.923 263.146 269.859 279.976 281.981 294.411 299.707 306.172 316.463 327.249 337.619
479000 -564.283 595.715 262.351 270.189 278.607 282.839 294.673 298.755 307.179 315.493 328.613 337.66
480000 -564.577 598.811 260.811 271.482 277.746 282.724 293.791 300.147 306.477 316.5 327.131 338.116
481000 -565.764 601.159 259.273 271.958 277.856 282.978 292.866 299.878 307.575 317.453 326.251 337.909
482000 -566.462 603.771 260.205 270.948 276.73 283.973 290.912 301.361 307.624 317.072 327.79 336.706
483000 -568.963 604.529 261.124 269.332 276.852 283.31 291.98 301.386 307.81 318.04 326.398 336.606
484000 -572.39 604.041 262.389 268.636 276.247 283.082 292.933 302.162 307.157 318.905 326.022 337.228
485000 -573.154 607.575 261.91 269.724 275.452 283.295 292.61 302.316 306.984 318.068 326.682 338.104
486000 -572.83 608.969 261.57 269.705 275.638 282.864 291.836 304.197 306.401 317.181 327.124 337.899
487000 -573.679 609.401 261.57 270.282 275.367 281.967 293.882 303.771 306.896 316.404 326.67 338.267
488000 -577.076 610.867 261.828 270.049 275.548 281.352 293.436 303.162 308.166 317.192 326.591 339.172
489000 -575.996 611.615 261.72 269.22 276.087 281.03 295.435 301.793 309.866 316.549 326.429 336.229
490000 -576.859 613.343 261.373 267.532 275.852 281.713 294.904 303.991 309.253 315.25 326.72 336.448
491000 -581.135 615.851 261.198 266.777 274.987 283.27 293.758 304.972 309.445 315.391 327.752 335.204
492000 -578.548 617.295 261.75 265.92 274.932 285.282 291.612 303.727 311.128 315.769 326.101 336.768
493000 -582.49 617.319 262.201 267.026 274.407 285.055 291.32 303.772 311.294 315.39 325.812 337.308
494000 -583.068 618.193 262.094 266.714 273.581 284.966 291.373 305.166 311.493 314.597 326.789 336.304
495000 -582.652 619.479 262.7 266.509 274.119 284.381 290.77 306.112 310.034 316.285 326.277 336.062
496000 -585.202 620.555 263.731 264.889 275.684 283.538 290.499 306.894 309.33 316.175 325.682 336.698
497000 -586.712 621.903 262.592 265.919 275.335 282.56 292.167 307.183 308.47 316.841 325.278 336.746
498000 -586.726 622.019 262.285 265.535 275.533 281.785 293.628 306.898 306.931 318.609 326.227 335.536
499000 -589.987 625.173 261.878 265.902 274.483 282.594 294.665 305.92 308.304 316.756 326.877 336.01
500000 -590.998 626.851 262.617 266.212 275.194 282.21 292.844 307.19 308.192 315.987 327.003 336.379
501000 -587.5 626.587 262.317 266.574 276.319 280.345 293.614 307.265 307.91 316.511 326.542 333.126
502000 -589.12 627.968 261.438 265.999 276.65 279.12 296.08 306.009 308.749 316.403 324.37 333.861
503000 -591.657 629.933 261.399 267.112 275.013 277.774 297.869 306.657 309.505 316.786 322.228 335.255
504000 -591.861 631.293 261.765 267.644 274.973 277.609 297.828 306.228 310.345 317.602 320.232 336.452
505000 -593.399 632.721 261.628 267.197 275.454 278.023 298.628 304.886 311.578 317.506 318.788 337.023
506000 -591.671 632.658 262.036 266.121 276.122 279.133 297.368 305.095 311.275 317.821 319.006 336.457
507000 -594.455 634.054 262.146 266.233 273.92 280.893 295.971 306.198 311.144 317.79 318.977 337.015
508000 -597.238 637 261.582 266.834 274.019 281.032 295.853 307.195 310.851 317.062 318.56 338.27
509000 -599.431 637.26 261.4 266.535 275.151 281.855 294.339 307.884 310.853 316.491 319.574 338.258
510000 -601.265 635.818 261.866 266.503 275.419 281.747 295.866 305.508 311.711 316.238 319.219 339.327
511000 -602.913 638.589 261.019 267.31 275.354 281.749 295.392 305.535 312.261 315.398 320.406 339.663
512000 -604.524 639.605 260.868 267.51 276.258 281.27 295.63 305.888 311.297 314.819 320.526 341.039
513000 -606.924 641.91 260.448 268.655 276.308 281.148 295.323 305.057 310.421 314.429 322.736 340.378
514000 -605.797 641.189 260.192 267.943 277.131 281.599 295.139 305.18 310.401 312.871 325.189 337.903
515000 -606.535 642.479 260.017 268.199 275.583 282.37 296.143 304.659 311.53 312.909 324.288 337.166
516000 -606.377 643.188 259.884 268.78 275.187 283.751 295.586 304.684 309.922 313.087 325.86 335.222
517000 -609.788 643.4 261.566 269.304 274.564 283.755 294.498 305.263 310.01 313.775 325.55 336.03
518000 -610.208 645.438 262.022 268.916 275.383 282.84 294.596 305.275 309.474 314.184 325.584 336.003
519000 -613.181 646.673 261.896 269.317 275.585 282.322 295.063 304.123 308.394 315.694 326.194 336.222
520000 -613.636 648.462 263.115 268.076 275.786 283.25 295.473 301.477 309.014 315.858 326.581 336.459
521000 -615.084 648.71 263.12 268.874 276.527 281.865 296.034 301.758 308.717 315.324 327.766 336.493
522000 -619.225 647.83 263.303 270.117 275.656 282.265 295.912 302.056 307.79 315.187 328.014 338.042
523000 -620.982 648.41 263.842 271.029 274.915 282.277 296.026 301.282 307.296 315.756 327.843 338.4
524000 -620.687 648.666 265.322 269.91 275.659 282.726 296.326 301.105 307.107 314.887 327.454 339.19
525000 -620.594 650.804 264.841 269.742 277.262 282.491 297.157 299.676 307.059 315.159 327.938 339.478
526000 -623.075 652.297 264.996 268.345 276.699 284.14 296.448 299.673 308.765 314.149 327.32 338.811
527000 -622.43 654.779 264.355 267.845 276.142 285.134 295.044 299.81 309.274 315.55 327.437 337.721
528000 -625.279 658.132 262.515 269.552 274.143 287.665 293.322 300.235 308.252 317.731 327.217 337.119
529000 -625.085 658.688 259.925 271.401 272.294 287.799 292.99 300.413 307.629 319.971 327.215 335.943
530000 -626.179 660.595 259.901 271.279 271.791 288.391 293.141 300.405 306.42 320.264 328.332 336.242
531000 -629.281 661.476 261.116 270.61 271.522 289.244 293.802 299.146 307.366 320.867 326.986 337.796
532000 -631.694 661.081 262.479 268.615 272.236 289.133 294.215 298.715 307.51 321.248 325.735 338.263
533000 -631.769 660.701 262.175 268.481 273.102 289.842 293.812 298.652 308.727 320.643 326.32 337.371
534000 -632.872 663.493 263.171 266.311 275.865 287.973 294.296 298.934 309.619 318.14 327.818 338.23
535000 -636.31 662.361 264.332 265.119 277.548 286.493 295.268 298.85 310.403 316.482 328.519 339.364
536000 -637.372 664.992 263.118 266.264 277.374 288.052 293.849 299.345 310.296 315.533 330.047 338.944
537000 -639.241 664.585 263.279 266.232 278.371 287.08 293.43 298.85 311.088 317.714 328.513 338.021
538000 -638.278 666.427 262.918 267.109 278.122 286.485 294.88 298.836 310.387 317.988 328.883 336.597
539000 -640.372 667.227 264.254 266.554 278.288 285.637 294.779 299.687 310.179 317.682 329.595 337.1
540000 -642.453 666.977 262.692 267.556 278.83 285.94 294.342 299.3 309.221 318.639 329.859 337.482
541000 -645.733 670.761 261.815 267.157 280.829 285.034 293.663 299.007 309.752 318.329 330.517 337.325
542000 -645.851 671.773 261.05 267.476 281.023 284.84 293.855 301.059 306.688 320.425 329.382 336.529
543000 -647.914 670.449 262.231 268.303 279.691 284.472 295.175 300.736 307.112 320.012 329.806 337.187
544000 -647.662 672.574 260.261 270.182 279.518 285.017 294.279 301.348 307.266 318.667 330.795 337.644
545000 -648.021 673.87 259.969 271.671 277.88 285.948 293.047 302.228 306.498 319.541 331.69 335.963
546000 -648.303 675.329 258.743 272.296 277.221 287.368 292.328 302.801 305.916 320.947 330.998 335.858
547000 -651.894 676.783 258.194 272.814 277.952 287.356 291.926 301.859 306.4 320.813 330.939 335.967
548000 -652.306 676.136 258.537 272.194 278.838 286.62 292.019 301.628 308.269 320.208 330.341 335.216
549000 -652.807 676.969 258.717 271.997 279.565 286.045 292.483 300.931 309.307 320.326 329.546 335.229
550000 -651.705 679.606 258.582 272.004 279.794 287.458 291.474 300.199 309.347 321.515 329.433 334.483
551000 -655.694 680.112 258.851 270.992 279.964 288.477 291.614 298.842 310.632 320.707 329.644 333.527
552000 -655.653 680.132 259.057 270.932 280.65 288.233 291.923 296.619 312.863 321.769 327.481 334.765
553000 -656.643 681.018 259.373 270.605 280.576 289.148 291.07 297.6 312.646 320.879 327.166 335.907
554000 -658.59 680.771 259.726 272.166 280.39 287.908 291.318 297.625 313.078 320.518 328.441 335.741
555000 -661.049 682.177 259.655 271.196 281.672 287.747 293.461 295.812 313.822 318.112 330.955 335.897
556000 -661.247 682.612 261.773 271.496 280.961 288.37 292.319 297.381 313.257 317.923 332.11 333.547
557000 -661.31 683.027 261.332 271.286 282.004 286.166 292.269 299.584 312.592 317.407 331.138 333.874
558000 -663.736 682.725 260.615 271.468 281.381 287.384 291.698 300.462 311.091 317.827 331.35 334.894
559000 -663.291 684.613 261.632 271.177 279.631 289.545 290.346 301.211 311.943 316.918 331.565 333.937
560000 -668.001 688.447 261.891 268.99 280.439 290.137 290.328 300.192 312.371 315.683 332.101 336.024
561000 -667.92 687.765 262.899 268.399 279.556 290.788 290.14 300.238 311.876 316.235 331.768 335.348
562000 -666.59 688.739 264.869 266.611 280.312 291.26 290.594 300.631 312.67 315.166 330.807 335.212
563000 -665.875 687.17 266.205 266.187 279.208 291.223 290.197 302.264 313.43 314.16 330.878 335.063
564000 -670.037 689.243 264.781 267.449 278.71 289.762 290.146 303.315 313.831 314.411 329.155 336.423
565000 -670.062 690.355 264.059 268.972 278.533 287.973 291.755 305.72 311.104 315.399 328.429 336.672
566000 -672.169 693.941 263.747 268.991 279.112 285.796 292.379 305.691 311.397 316.839 325.106 339.059
567000 -672.852 695.849 262.669 269.378 278.621 285.661 292.042 305.275 311.052 317.619 324.092 340.964
568000 -674.559 695.761 262.764 270.18 279.606 285.041 290.453 306.728 310.723 318.519 322.977 341.907
569000 -675.526 698.435 262.458 270.885 279.677 283.813 290.669 306.644 310.174 319.005 322.213 341.251
570000 -675.693 697.962 262.677 271.651 278.174 286.807 289.931 306.217 309.642 318.682 321.728 341.904
571000 -674.795 700.398 261.907 271.875 278.298 286.739 289.399 306.521 309.59 317.49 325.032 339.498
572000 -676.315 701.54 262.935 271.217 279.657 285.619 289.694 305.093 309.845 318.3 324.435 339.71
573000 -676.6 701.82 263.987 270.02 279.691 285.826 289.462 304.94 308.995 318.509 325.057 338.99
574000 -680.03 701.447 264.337 269.866 280.189 284.779 291.269 302.459 309.463 319.329 323.682 340.747
575000 -680.161 702.895 263.851 269.409 281.305 284.942 290.365 303.282 310.211 318.982 323.987 339.26
576000 -682.223 703.541 265.114 269.249 280.29 284.776 290.514 303.055 310.988 320.188 323.796 339.355
577000 -680.35 704.566 265.676 269.533 278.857 285.113 292.011 301.337 310.712 319.668 324.722 339.163
578000 -682.622 705.427 266.043 269.114 278.683 284.839 292.879 300.512 311.271 319.744 324.923 338.206
579000 -681.808 705.165 265.247 269.841 278.151 284.43 293.658 300.056 311.198 319.184 326.404 337.418
580000 -681.826 707.03 264.965 270.026 279.767 282.762 294.542 299.15 310.919 320.581 325.784 336.164
581000 -681.017 707.239 264.173 271.862 279.116 282.22 294.119 297.418 312.306 322.768 324.101 335.477
582000 -681.507 708.899 263.135 273.692 277.453 282.568 293.444 297.47 313.27 323.469 322.81 336.341
583000 -682.866 711.896 261.835 274.14 277.999 280.952 294.367 297.123 312.578 324.3 323.268 334.83
584000 -686.66 712.015 262.226 274.091 278.037 282.505 294.065 296.45 312.884 324.42 323.37 334.656
585000 -686.592 712.438 262.364 273.698 277.285 284.617 291.763 297.621 312.417 323.645 324.866 333.895
586000 -685.484 713.696 262.734 273.902 277.123 284.932 290.57 298.09 312.491 324.36 324.632 332.538
587000 -688.237 714.681 263.272 273.215 278.892 285.337 289.015 298.936 312.211 324.908 322.734 333.782
588000 -686.851 715.044 265.204 271.484 278.093 287.527 285.947 300.635 311.36 325.032 322.984 333.762
589000 -687.664 718.693 265.325 270.655 279.072 288.445 284.641 300.468 311.895 322.795 324.895 332.722
590000 -688.49 719.28 265.641 269.329 279.463 286.395 286.623 301.162 311.498 322.029 325.232 333.5
591000 -692.517 719.939 264.782 268.85 279.376 286.386 286.206 302.531 311.591 321.836 325.081 334.636
592000 -692.078 721.862 263.91 270.019 278.618 286.402 287.125 302.394 311.384 323.069 323.929 334.066
593000 -692.005 723.072 263.65 270.065 278.053 285.83 288.96 302.177 311.134 321.909 324.364 334.216
594000 -694.999 724.483 263.564 270.035 279.187 284.072 289.923 302.517 310.527 319.822 325.758 335.337
595000 -699.469 726.148 262.787 271.868 277.008 284.886 289.187 302.901 310.583 319.752 326.89 335.724
596000 -697.936 727.743 262.034 271.758 276.471 285.196 288.641 303.802 311.243 318.594 328.17 334.591
597000 -699.577 729.2 262.276 271.117 277.765 284.341 289.378 303.811 310.089 317.931 330.391 332.776
598000 -699.907 729.182 261.511 271.444 278.956 283.516 289.608 303.802 309.158 318.499 331.034 332.911
599000 -699.876 731.485 260.612 271.88 279.311 283.487 289.334 303.036 309.8 317.929 332.098 331.922
600000 -702.298 733.706 260.322 271.739 279.675 282.841 289.87 301.756 310.6 318.891 331.488 331.124
601000 -701.87 734.258 262.237 270.506 279.66 282.44 289.85 301.748 311.026 318.887 330.078 332.115
602000 -702.953 734.362 262.591 271.625 277.804 284.056 290.414 301.629 310.247 320.577 328.239 331.601
603000 -705.888 733.67 262.609 272.988 276.142 285.743 290.37 301.395 309.386 322.528 326.117 331.918
604000 -705.026 735.539 261.025 273.014 276.408 286.617 289.964 301.552 309.182 320.588 325.776 333.613
605000 -706.032 738.307 260.671 273.422 275.48 287.302 290.301 302.357 308.234 320.43 325.359 334.844
606000 -705.761 741.274 260.081 273.54 274.399 287.868 289.84 302.334 309.22 318.606 325.969 334.425
607000 -707.613 741.843 261.064 272.122 274.583 287.733 290.329 303.142 309.227 318.135 327.759 333.629
608000 -709.5 743.273 262.167 270.682 276.8 286.075 291.199 301.94 309.996 317.015 328.195 332.92
609000 -710.607 742.187 262.147 272.235 276.163 286.71 290.439 302.487 308.971 317.515 328.076 332.533
610000 -712.07 742.048 263.901 270.835 275.759 287.562 289.528 302.562 309.092 317.553 328.856 332.001
611000 -711.822 742.899 264.135 269.827 277.414 285.844 291.851 301.492 309.64 317.305 328.792 332.517
612000 -713.97 745.179 263.357 269.484 277.196 285.726 293.118 300.609 310.818 317.178 327.261 332.729
613000 -712.122 747.284 263.336 268.936 276.769 286.533 291.315 301.447 311.799 316.189 327.016 331.91
614000 -713.146 750.275 261.658 270.385 276.793 285.882 290.987 299.93 314.024 315.407 325.843 333.337
615000 -713.093 750.276 262.035 272.358 276.04 285.943 292.328 299.402 313.48 315.158 325.885 333.66
616000 -715.918 750.602 261.844 272.988 276.113 286.902 291.166 299.256 312.96 314.557 326.028 334.528
617000 -717.04 751.848 261.65 273.053 276.738 287.171 290.278 299.841 313.556 314.76 325.09 333.246
618000 -718.663 751.327 262.316 273.414 275.723 287.548 290.635 301.081 311.883 314.066 325.457 333.323
619000 -721.301 753.804 261.412 275.255 274.249 287.592 291.644 301.725 310.84 314.515 322.508 337.106
620000 -722.132 754.482 261.535 273.896 275.051 287.958 291.95 300.451 310.446 315.326 320.473 338.872
621000 -721.7 757.072 260.699 274.535 275.509 287.109 292.759 300.359 309.085 317.53 317.925 337.857
622000 -721.474 760.507 258.724 274.688 276.542 285.791 292.198 301.047 308.917 318.406 317.744 337.846
623000 -721.162 760.219 258.807 274.052 275.656 287.302 290.796 302.316 308.238 318.315 318.783 337.692
624000 -722.802 762.277 259.868 271.345 276.587 288.18 290.238 302.817 307.451 318.72 319.19 337.487
625000 -727.346 764.266 259.713 269.744 276.238 288.447 290.828 303.298 306.431 318.782 320.418 338.869
626000 -727.124 768.281 258.689 270.39 275.665 288.079 291.217 304.499 304.538 318.826 323.165 336.818
627000 -729.521 767.235 259.394 269.906 275.937 287.144 292.016 304.499 303.898 320.106 323.937 336.275
628000 -732.464 769.566 260.258 269.408 276.246 285.855 292.275 304.966 304.353 319.456 324.523 336.78
629000 -733.812 770.598 259.517 268.261 276.926 286.774 292.159 303.866 305.66 318.076 324.967 336.619
630000 -732.521 771.289 259.123 268.16 276.732 287.617 291.744 302.751 306.835 316.818 325.725 336.84
631000 -733.702 773.183 258.963 269.185 276.269 287.008 293.293 299.754 308.31 317.634 325.12 334.348
632000 -733.238 774.374 259.296 269.77 275.399 287.486 293.659 299.069 308.289 318.666 324.338 333.989
633000 -734.709 773.212 259.958 269.994 276.563 286.163 294.999 298.867 307.948 318.086 324.107 334.387
634000 -736.166 772.865 261.64 269.69 276.187 286.804 294.44 299.132 308.231 319.214 322.679 333.941
635000 -737.666 775.888 261.765 269.549 276.346 287.241 295.158 298.369 307.492 318.868 322.515 334.393
636000 -738.109 776.51 262.112 269.56 275.753 287.536 295.129 298.335 308.117 319.194 323.423 332.117
637000 -736.502 777.218 262.078 269.596 276.373 287.306 294.954 298.628 306.839 318.576 324.013 331.793
638000 -739.141 776.456 262.789 268.703 277.581 286.802 295.943 298.068 306.888 317.897 323.638 333.369
639000 -738.389 777.139 263.32 268.679 278.366 285.683 297.004 296.881 308.03 317.16 322.486 332.935
640000 -739.856 779.222 263.58 268.238 279.303 285.208 296.637 296.217 309.98 315.153 325.021 331.674
641000 -740.285 780.592 262.832 268.371 280.053 284.946 295.488 296.453 309.752 315.882 325.457 331.465
642000 -741.475 781.203 262.12 268.675 282.184 283.771 294.391 297.621 308.549 316.425 326.092 330.646
643000 -742.275 781.151 262.59 268.987 283.491 282.452 294.778 297.458 308.915 316.339 324.626 330.761
644000 -741.368 782.024 263.595 269.745 282.678 282.158 293.837 296.775 311.475 315.886 324.465 330.037
645000 -745.647 782.792 263.581 270.608 280.832 283.646 292.595 297.945 310.925 316.002 323.644 330.566
646000 -745.808 783.486 263.329 272.635 280.746 283.183 291.648 297.958 311.981 315.542 323.273 330.994
647000 -745.816 783.815 264.726 273.055 280.357 283.366 289.84 298.585 311.538 316.026 322.993 332.083
648000 -749.009 782.343 265.349 273.436 280.749 282.92 289.473 299.195 311.818 315.888 323.238 332.946
649000 -748.657 783.49 266.646 272.959 281.066 282.261 290.376 298.921 310.972 316.018 324.52 331.886
650000 -752.786 784.133 266.452 273.563 281.278 281.897 289.921 300.573 310.611 315.502 323.978 333.701
651000 -756.768 785.908 266.82 272.112 281.409 282.647 289.431 302.254 309.915 314.344 323.59 335.239
652000 -757.155 787.172 265.617 272.983 281.793 282.749 288.184 302.816 309.667 314.267 323.402 336.188
653000 -756.537 788.988 264.744 274.05 280.958 282.912 289.544 302.288 309.268 312.886 324.214 335.908
654000 -756.017 788.849 265.82 272.687 281.988 283.66 289.345 302.54 308.21 313.171 324.484 336.529
655000 -761.627 790.515 265.545 272.205 281.862 283.6 290.842 302.145 307.355 312.59 326.691 336.852
656000 -761.569 791.589 265.938 272.301 282.027 281.825 291.643 302.878 305.826 313.443 326.441 336.965
657000 -762.764 793.068 266.65 271.683 282.368 280.487 293.172 302.302 306.692 313.84 325.856 336.724
658000 -762.172 791.843 265.939 272.941 282.167 280.246 292.984 302.587 306.926 314.764 323.876 337.433
659000 -762.887 793.141 265.815 273.621 280.356 282.05 293.102 302.197 307.509 314.631 323.995 336.47
660000 -763.132 796.187 264.886 273.503 279.429 283.069 293.201 302.365 306.933 315.218 324.029 335.609
661000 -763.812 796.741 265.382 272.899 279.508 283.701 294.576 300.534 306.71 317.862 323.245 332.833
662000 -765.288 796.921 264.368 273.412 279.367 284.218 294.97 299.291 306.819 318.877 323.029 333.159
663000 -767.343 797.724 264.068 273.581 279.875 285.877 293.912 298.767 307.589 318.276 321.976 335.887
664000 -767.958 800.04 264.83 271.153 281.291 286.323 292.191 299.685 305.878 320.191 320.245 337.039
665000 -768.304 802.232 264.136 271.637 280.622 284.914 294.12 298.934 305.926 319.713 321.528 336.378
666000 -767.797 801.615 264.928 270.762 282.65 283.154 294.245 298.557 306.914 319.153 321.979 334.836
667000 -770.609 801.962 265.209 269.687 283.381 284.121 294.245 297.685 307.424 319.141 322.177 336.239
668000 -774.112 803.236 265.378 268.684 283.984 284.973 292.9 298.932 306.808 318.142 323.201 337.289
669000 -774.563 805.507 264.768 270.121 283.259 286.079 292.448 299.488 306.994 315.853 324.817 336.658
670000 -775.321 806.69 265.214 269.848 283.498 286.838 293.41 297.829 306.957 316.014 325.039 336.091
671000 -778.035 807.041 263.937 271.4 282.679 287.678 292.867 297.404 307.58 315.822 324.575 336.132
672000 -779.669 806.169 264.516 272.743 282.105 288.415 291.634 297.549 307.153 316.832 324.436 336.247
673000 -781.967 808.348 263.177 274.899 282.566 288.635 290.057 299.239 305.462 317.033 323.534 338.046
674000 -781.955 810.972 264.058 275.845 280.617 288.776 289.5 301.601 305.178 315.292 323.987 338.455
675000 -781.05 810.028 264.124 275.474 281.465 288.162 287.625 303.412 305.441 314.03 325.45 336.869
676000 -783.386 812.883 262.294 276.421 282.031 287.809 287.942 304.181 304.134 313.887 325.76 336.225
677000 -785.315 815.069 260.403 277.476 281.04 288.348 287.509 305.2 303.637 314.112 324.784 337.876
678000 -784.143 815.788 261.147 278.053 280.41 287.98 287.968 304.563 303.623 313.837 324.477 337.871
679000 -783.833 817.162 261.83 278.089 280.298 287.119 288.787 303.669 304.311 312.971 325.293 336.226
680000 -785.871 817.086 261.566 278.021 279.953 287.571 289.607 301.905 304.577 312.894 326.864 335.375
681000 -787.907 819.481 261.796 276.465 281.175 286.98 289.917 300.762 304.176 313.377 326.403 336.36
682000 -788.524 820.113 262.498 276.165 281.093 287.123 289.672 300.704 303.948 314.723 326.107 336.521
683000 -790.485 821.155 262.87 275.933 282.651 286.58 290.03 299.808 303.018 315.781 326.209 337.147
684000 -789.15 822.179 262.414 275.137 284.089 286.914 290.296 299.564 301.669 316.239 325.087 337.568
685000 -790.987 822.292 262.866 273.862 285.391 286.565 290.244 298.45 303.002 316.718 324.525 336.242
686000 -790.669 823.31 262.814 274.697 284.182 286.447 291.252 297.456 304.048 316.861 323.994 336.261
687000 -791.474 825.37 263.39 274.522 284.839 285.341 289.21 299.011 304.122 316.884 324.055 335.786
688000 -790.901 826.447 262.992 274.645 284.336 285.732 289.676 298.516 305.276 316.135 323.145 335.452
689000 -793.537 829.343 262.048 275.226 284.023 287.234 288.646 298.77 305.782 317.407 321.253 335.119
690000 -791.836 830.031 262.053 275.445 281.763 288.616 287.912 299.369 306.92 316.214 320.96 334.471
691000 -794.206 831.484 262.45 274.237 282.166 289.155 287.961 300.027 306.405 316.333 319.754 335.867
692000 -796.794 833.567 262.988 272.137 283.777 288.014 289.599 299.107 305.263 317.247 319.773 337.509
693000 -796.866 833.573 264.106 271.726 281.864 288.648 290.998 299.209 304.733 315.586 322.785 336.34
694000 -798.617 835.456 263.61 272.895 280.131 288.347 292.037 299.084 304.445 315.011 324.433 335.369
695000 -799.668 835.416 263.386 274.493 278.518 288.29 292.68 299.982 303.289 315.263 325.365 334.813
696000 -800.897 836.409 263.676 273.626 279.222 286.698 294.555 299.061 303.379 314.458 325.481 335.39
697000 -802.232 837.501 264.808 273.252 280.819 285.396 294.609 298.556 303.513 314.215 325.187 335.783
698000 -803.678 838.884 265.324 273.195 281.301 285.021 294.43 298.105 303.051 313.359 326.463 336.576
699000 -804.808 839.022 264.72 273.78 281.276 285.384 294.231 297.305 303.466 312.483 329.378 334.308
700000 -807.211 841.901 263.889 273.114 281.433 284.465 295.547 297.482 303.007 313.08 328.095 336.055
701000 -806.579 843.278 263.369 270.873 282.684 283.836 295.917 296.534 304.558 312.405 327.64 336.633
702000 -808.185 845.461 262.323 271.564 282.868 284.62 293.938 295.44 305.411 312.834 329.004 335.63
703000 -808.368 847.515 262.326 271.266 283.276 285.741 292.472 295.005 304.915 315.663 326.774 335.314
704000 -808.514 847.779 261.262 270.421 284.751 285.654 291.367 294.604 306.009 314.955 327.087 336.129
705000 -808.963 850.495 260.546 271.309 284.587 286.108 290.266 294.859 306.389 314.358 327.101 335.738
706000 -812.297 853.642 259.467 272.15 283.22 288.25 289.372 294.561 307.034 312.947 326.864 336.176
707000 -815.079 850.479 260.497 272.409 283.747 287.949 287.116 296.408 305.653 314.653 328.077 335.799
708000 -813.218 854.155 261.128 271.437 284.154 287.632 287.048 295.866 304.994 315.104 328.676 334.022
709000 -815.635 856.214 261.06 271.275 283.681 288.347 286.045 296.147 305.167 316.077 329.047 334.106
710000 -816.145 856.827 261.206 269.819 284.353 287.465 285.015 297.482 305.523 317.306 328.802 333.851
711000 -817.404 857.925 260.75 269.019 285.504 286.55 285.004 297.651 306.23 317.239 329.772 331.739
712000 -817.751 861.246 259.777 269.201 285.481 284.76 286.335 296.451 307.608 318.139 328.649 331.987
713000 -819.347 861.536 260.235 270.354 284.904 283.016 287.727 296.067 307.439 318.642 328.475 330.551
714000 -819.198 862.45 261.669 271.959 282.741 282.374 288.7 295.802 308.939 317.542 328.057 329.69
715000 -816.354 863.171 262.388 271.804 281.793 282.751 289.423 296.133 308.479 318.07 326.804 329.093
716000 -819.96 863.733 263.048 271.513 280.459 282.838 290.5 296.855 307.97 317.969 327.299 328.566
717000 -822.485 864.393 263.607 270.768 278.961 284.348 291.18 296.967 308.228 316.227 327.4 331.313
718000 -822.854 865.005 263.947 270.21 278.847 285.082 290.61 298.988 306.537 315.277 327.797 332.881
719000 -825.253 865.684 263.555 271.83 277.776 285.424 291.32 299.348 303.859 317.52 327.326 333.228
720000 -828.421 867.017 264.393 272.073 277.468 284.51 292.708 299.042 303.835 317.761 327.09 333.561
721000 -829.598 868.226 266.01 271.06 276.37 285.674 293.377 299.074 303.757 317.815 325.997 335.097
722000 -833.858 868.455 266.252 271.618 275.389 284.761 294.751 299.784 302.33 318.795 325.496 336.384
723000 -836.255 869.603 265.915 272.253 274.569 286.467 294.807 297.712 302.379 320.216 323.914 337.675
724000 -834.36 871.421 265.732 271.897 275.122 285.833 295.242 296.847 303.809 319.126 324.349 337.806
725000 -837.031 870.572 266.435 271.758 274.173 286.068 294.869 298.147 304.6 317.701 325.026 337.645
726000 -840.741 872.697 266.362 270.241 275.36 285.023 294.899 300.243 303.645 317.033 325.437 338.83
727000 -838.126 873.584 266.765 270.203 275.557 285.882 294.086 299.429 304.461 317.185 325.286 337.763
728000 -840.248 875.633 267.202 269.41 275.551 286.07 294.192 298.638 306.241 316.826 324.973 338.019
729000 -843.658 875.89 267.199 269.244 277.112 284.33 295.183 297.232 308.806 314.688 326.964 338.215
730000 -844.532 876.875 266.38 270.094 276.498 285.089 293.668 298.29 307.285 315.167 327.496 336.338
731000 -842.871 878.087 266.72 270.019 276.271 285.537 293.997 297.509 306.836 314.826 329.637 334.716
732000 -841.368 877.593 267.362 270.332 276.216 286.225 293.449 296.434 307.747 315.716 329.924 331.31
733000 -841.595 881.803 265.143 272.278 276.362 286.979 292.635 295.459 308.126 316.349 328.421 331.89
734000 -844.001 880.06 263.462 273.471 276.162 288.198 291.8 294.739 308.173 317.872 327.371 333.681
735000 -846.853 880.562 263.811 273.955 277.276 288.339 291.266 293.676 307.895 319.602 326.215 334.283
736000 -847.969 881.349 265.375 272.877 278.494 286.435 290.938 294.782 308.712 318.235 325.426 336.109
