# Time-averaged data for fix 4
# TimeStep f_hot1 f_cold1 c_block1_temp c_block2_temp c_block3_temp c_block4_temp c_block5_temp c_block6_temp c_block7_temp c_block8_temp c_block9_temp c_block10_temp
442000 -501.713 527.204 263.933 265.257 278.838 285.373 292.634 304.38 313.287 314.927 325.157 336.206
443000 -502.398 527.249 263.796 265.944 277.366 285.921 293.467 305.223 311.247 316.228 325.37 334.398
444000 -503.186 526.717 265.974 265.566 276.354 286.711 293.743 304.521 310.482 317.531 325.335 334.558
445000 -502.169 527.177 266.219 266.081 277.193 286.066 294.394 303.505 309.859 317.298 325.543 335.231
446000 -503.903 528.488 265.616 266.759 277.675 286.75 293.894 302.76 310.671 317.447 324.069 335.495
447000 -504.868 529.816 264.798 266.957 277.359 287.105 294.608 301.451 311.082 317.988 322.689 336.104
448000 -504.997 530.844 263.731 267.968 277.929 286.022 294.957 302.497 310.474 317.578 322.994 335.227
449000 -502.063 530.898 263.585 267.038 278.746 286.563 293.757 303.071 310.777 316.506 323.875 333.788
450000 -505.155 532.371 263.589 266.849 279.185 286.267 293.704 301.827 312.512 316.049 324.618 333.562
451000 -505.199 533.251 263.336 268.037 279.152 285.009 293.614 301.9 314.408 315.029 326.126 331.722
452000 -505.795 534.517 262.839 268.017 279.306 285.798 293.361 301.304 314.441 314.466 326.584 331.43
453000 -508.6 536.003 262.831 268.806 278.551 286.764 292.567 302.63 314.181 313.249 326.54 332.268
454000 -507.872 537.086 262.352 269.15 277.122 288.215 293.124 303.422 311.725 313.626 326.472 332.087
455000 -508.389 536.775 262.738 268.842 276.3 289.094 294.172 303.241 310.301 314.724 325.442 332.458
456000 -510.388 537.975 262.863 267.448 277.69 289.829 293.396 303.791 308.731 315.875 326.245 331.548
457000 -508.324 539.74 263.017 267.634 278.47 289.97 292.61 302.515 307.981 317.473 326.05 331.355
458000 -508.844 540.115 263.851 267.559 278.383 290.669 292.214 302.497 309.241 315.722 327.186 329.661
459000 -510.53 539.274 264.38 266.02 279.112 291.239 292.147 302.675 309.881 314.996 326.455 330.538
460000 -514.484 542.42 263.696 265.942 279 290.644 292.93 302.014 309.343 316.591 326.161 331.585
461000 -514.033 541.831 264.939 265.766 278.823 290.518 292.981 300.951 309.987 317.247 326.157 330.947
462000 -513.456 542.037 265.889 265.954 278.465 289.604 293.52 300.902 310.503 317.62 324.474 331.877
463000 -517.131 543.544 265.727 266.72 279.156 288.916 292.518 302.244 309.141 319.123 322.091 333.219
464000 -517.971 544.363 264.557 267.976 278.382 290.525 290.68 303.968 308.36 319.029 322.823 333.341
465000 -519.118 545.766 264.297 268.865 277.253 291.168 290.826 304.533 307.953 317.979 324.161 332.48
466000 -516.953 546.841 262.343 269.836 276.726 290.705 290.634 306.059 307.071 318.895 322.528 332.192
467000 -518.128 549.418 260.715 270.927 276.794 289.824 291.331 306.746 307.49 317.839 322.037 332.887
468000 -519.356 549.47 261.07 271.697 277.525 289.308 292.363 304.753 309.138 317.185 322.252 333.154
469000 -519.765 550.163 261.767 271.65 278.566 288.536 293.303 303.295 310.842 314.853 322.954 332.072
470000 -522.578 550.032 261.945 270.362 278.193 290.118 292.547 304.1 309.753 315.56 321.71 334.585
471000 -523.562 552.546 260.608 270.128 278.199 291.677 291.054 304.507 310.589 315.987 321.315 334.082
472000 -524.081 551.996 261.584 268.711 281.146 290.46 290.646 304.441 310.636 315.325 320.892 335.079
473000 -525.116 553.848 261.862 268.382 282.13 289.534 290.545 305.474 309.663 314.502 321.702 334.928
474000 -525.503 555.119 262.246 268.417 281.766 289.25 290.487 305.389 309.913 315.35 321.077 334.834
475000 -524.85 557.247 261.244 269.937 281.132 289.154 289.736 304.33 310.979 315.124 321.261 334.149
476000 -527.584 557.369 261.316 271.116 280.736 288.955 290.11 302.866 310.187 316.045 322.157 333.133
477000 -526.814 556.882 263.573 270.524 280.524 288.696 290.697 302.17 309.665 317.469 322.436 331.523
478000 -528.147 557.77 263.787 270.604 280.334 287.615 292.4 301.338 309.647 317.726 322.745 330.137
479000 -528.828 558.316 263.231 270.727 282.589 285.559 293.118 300.844 310.498 316.475 322.435 330.147
480000 -529.042 561.555 262.528 271.576 282.623 286.015 292.287 300.79 310.984 317.6 320.872 330.282
481000 -529.571 563.442 261.071 272.894 281.859 286.054 292.512 302.057 310.389 318.174 319.129 330.3
482000 -531.595 563.389 262.33 272.56 281.614 285.653 292.56 302.511 310.003 318.656 318.184 332.581
483000 -535.49 564.168 261.594 273.607 281.138 286.245 292.113 301.693 310.319 318.285 317.78 332.568
484000 -537.103 566.256 262.096 272.479 280.923 286.895 291.769 302.55 310.581 317.871 318.454 333.771
485000 -539.045 569.862 262.079 271.055 280.339 287.726 292.431 299.623 312.692 317.378 317.531 335.381
486000 -540.457 570.534 262.108 271.611 280.459 287.039 292.622 299.648 313.228 317.683 317.86 336.359
487000 -542.544 569.562 262.345 271.409 280.455 285.67 293.333 299.454 313.893 317.999 319.193 333.746
488000 -542.13 573.013 261.766 271.932 280.008 285.366 294.533 300.646 312.688 316.872 321.299 331.786
489000 -542.208 573.451 261.927 270.963 279.145 287.065 293.956 300.796 312.81 317.201 320.86 330.896
490000 -542.614 577.069 260.664 272.054 277.533 288.966 292.267 300.618 311.863 318.488 320.973 331.074
491000 -546.666 578.342 260.361 271.56 278.475 288.678 290.74 302.655 310.487 318.282 321.177 333.649
492000 -546.362 578.514 260.526 271.069 279.978 286.883 291.229 302.995 309.527 318.733 321.783 334.633
493000 -548.088 580.199 260.575 270.08 280.656 286.159 291.792 301.807 310.275 317.864 323.784 334.338
494000 -550.567 580.001 262.826 267.642 281.976 286.402 291.371 302.326 309.503 318.128 324.639 332.868
495000 -551.138 579.08 263.891 266.537 282.629 285.433 292.696 301.438 309.578 318.156 325.624 331.521
496000 -549.983 580.853 264.85 267.804 281.185 284.292 293.09 301.166 309.462 318.466 325.57 330.412
497000 -551.549 582.522 265.078 266.852 281.23 284.915 291.203 301.051 309.684 319.011 325.139 330.773
498000 -552.302 585.746 263.904 267.368 280.549 286.019 289.828 301.988 309.427 319.228 325.382 332.023
499000 -552.991 586.637 262.491 268.407 280.221 286.348 289.036 302.306 308.908 319.355 325.812 332.395
500000 -556.447 588.309 262.11 269.233 280.168 285.649 290.448 301.81 308.695 318.522 324.917 334.82
501000 -557.642 587.703 262.106 269.466 280.496 284.132 291.672 300.277 309.44 319.088 322.518 336.659
502000 -559.781 591.667 261.285 268.031 282.191 282.435 292.463 299.452 310.904 318.946 321.799 337.879
503000 -562.405 592.69 260.753 267.934 282.526 282.795 291.924 300.036 311.193 317.97 322.281 338.769
504000 -562.401 594.627 260.216 268.979 280.602 283.342 292.859 300.994 309.62 317.691 323.648 337.126
505000 -562.736 595.382 259.711 269.612 279.796 284.139 292.681 301.063 309.666 316.524 324.108 336.509
506000 -562.784 593.867 260.29 271.211 277.78 285.445 292.046 301.667 310.091 316.806 324.746 335.617
507000 -562.112 595.285 261.956 271.078 277.531 286.154 290.721 302.39 310.455 315.521 326.667 333.727
508000 -563.389 596.407 261.629 270.913 277.414 285.913 290.871 302.282 310.406 315.752 326.552 334.102
509000 -567.425 596.735 262.334 270.186 278.768 285.587 291.694 301.137 310.624 315.153 326.104 335.047
510000 -566.245 596.974 262.01 268.852 280.534 285.526 292.578 300.707 310.665 315.721 324.887 336.603
511000 -569.384 595.966 262.677 268.632 280.224 287.663 291.477 299.613 310.574 315.79 325.024 336.644
512000 -570.066 596.668 263.515 270.325 278.827 286.878 292.562 298.46 310.69 316.82 324.016 336.482
513000 -569.175 598.436 264.451 270.824 279.286 285.762 293.488 298.885 309.81 316.433 324.421 335.874
514000 -568.666 598.283 265.714 270.113 278.959 286.071 293.244 300.78 309.197 315.988 325.881 332.612
515000 -569.249 600.376 264.616 271.297 276.642 287.521 290.948 304.295 307.13 317.013 325.796 332.865
516000 -571.881 603.637 263.324 271.688 276.539 288.186 290.413 303.657 306.353 318.195 325.279 334.066
517000 -574.086 604.098 263.306 272.168 276.036 288.801 288.865 304.57 305.682 317.716 326.251 335.485
518000 -574.873 604.543 261.923 271.795 277.304 289.861 287.473 304.77 305.763 318.004 325.592 334.796
519000 -574.478 607.434 261.112 271.067 278.61 288.473 288.409 304.097 305.225 319.422 324.511 334.836
520000 -576.337 608.323 261.233 272.117 278.315 287.351 289.221 303.013 306.537 318.881 323.852 335.684
521000 -578.022 608.816 260.82 272.453 277.409 287.566 289.682 302.145 309.354 316.963 324.014 337.197
522000 -578.799 609.396 259.932 272.408 278.728 285.101 291.132 301.134 310.677 316.497 324.402 336.388
523000 -580.268 610.879 260.664 271.162 279.647 284.319 291.467 301.628 310.393 317.868 322.28 336.992
524000 -580.909 611.744 260.727 271.904 279.266 284.485 291.676 301.202 310.506 317.666 322.832 335.734
525000 -580.588 615.044 259.866 271.171 278.738 284.603 294.117 300.184 310.142 317.169 323.828 336.498
526000 -584.506 616.919 259.502 271.405 279.151 283.219 295.567 298.915 311.237 317.343 323.127 336.505
527000 -582.682 616.276 260.477 270.798 279.035 283.495 295.845 298.928 311.814 317.062 321.939 336.382
528000 -584.83 617.961 260.9 269.504 280.379 284.325 292.945 299.844 311.673 318.597 320.914 337.197
529000 -585.201 618.416 261.664 268.604 280.401 284.835 292.977 301.313 310.052 318.568 320.817 337.474
530000 -588.01 619.097 262.57 268.777 280.831 284.718 293.334 302.038 308.662 318.383 321.987 337.236
531000 -591.679 618.573 263.126 268.895 281.301 282.914 295.178 303.472 307.16 318.033 322.453 336.644
532000 -592.446 618.539 263.396 269.773 281.087 282.399 295.612 303.553 306.06 319.042 322.249 336.395
533000 -590.114 618.462 263.919 269.946 281.851 282.919 294.106 304.619 304.468 318.38 324.551 336.149
534000 -592.806 619.043 264.79 268.767 282.69 282.212 295.141 302.46 306.448 317.803 323.055 337.057
535000 -593.212 622.4 264.463 268.423 281.474 283.351 295.579 301.959 307.832 316.781 323.094 336.14
536000 -592.287 623.213 264.255 269.591 279.923 284.202 295.502 302.348 307.762 316.6 321.565 335.704
537000 -592.293 624.282 262.699 270.579 278.313 285.821 296.845 299.605 308.942 316.299 321.453 336.376
538000 -595.187 625.277 262.963 270.9 279.453 284.898 295.964 299.592 308.87 314.703 324.149 336.292
539000 -596.516 625.806 262.336 270.616 280.796 283.793 296.592 299.579 308.909 316.097 321.135 336.971
540000 -594.893 628.563 261.584 269.411 281.459 285.525 294.616 301.87 309.039 314.107 321.119 335.652
541000 -596.227 628.774 262.644 268.663 281.841 286.263 293.57 303.042 307.304 313.322 321.527 335.758
542000 -596.844 630.256 263.253 268.953 282.599 284.35 293.874 302.713 307.257 314.51 319.771 337.488
543000 -598.066 630.752 263.716 268.405 282.688 284.63 294.039 301.682 307.702 314.29 318.73 338.306
544000 -596.904 633.432 262.47 269.719 282.006 284.178 293.891 302.247 307.619 314.815 318.008 338.296
545000 -599.238 632.741 263.769 269.058 280.97 284.69 294.836 302.132 307.867 314.019 319.446 338.148
546000 -601.118 633.375 264.099 269.55 279.69 285.839 294.881 301.01 308.496 313.12 321.172 336.855
547000 -600.092 635.465 264.134 269.529 279.227 285.19 295.934 300.592 308.991 312.985 320.736 335.842
548000 -598.828 635.335 264.161 268.222 280.139 285.55 296.987 300.229 308.327 313.883 320.588 334.281
549000 -601.431 636.633 265.115 267.024 280.544 286.061 297.741 299.183 308.313 313.897 321.044 334.371
550000 -603.233 637.487 263.846 267.439 281.073 285.479 296.224 300.261 308.433 314.172 321.529 334.679
551000 -603.895 638.988 263.15 268.34 281.701 285.472 295.755 300.559 310.247 311.437 322.738 334.453
552000 -607.038 640.493 262.472 269.679 281.242 284.497 296.621 299.606 311.297 311.115 323.43 334.652
553000 -607.566 640.926 260.599 270.295 280.815 285.019 297.027 298.463 312.188 311.913 323.334 333.628
554000 -608.068 642.867 258.641 271.942 280.036 285.552 295.997 299.37 312.02 311.091 323.726 332.311
555000 -606.908 645.331 258.287 273.279 278.975 285.543 295.518 300.676 312.545 308.908 326.471 329.286
556000 -607.786 646.031 258.903 273.402 278.156 285.918 294.821 302.015 312.096 308.768 326.271 329.831
557000 -609.388 646.22 258.947 274.084 278.846 284.452 294.876 302.183 312.624 310.096 325.806 329.264
558000 -608.957 646.743 259.172 272.199 280.526 286.05 293.507 300.864 313.526 311.502 325.279 327.776
559000 -611.971 646.413 258.709 272.745 281.504 286.227 293.453 299.717 312.793 313.987 324.032 327.757
560000 -610.749 648.753 259.608 271.823 283.269 284.13 293.756 300.492 314.217 311.899 324.491 327.901
561000 -612.243 648.238 261.067 271.851 283.391 282.321 294.1 300.579 314.272 311.719 323.988 328.201
562000 -612.789 648.534 261.646 272.789 283.825 282.186 292.832 302.567 312.954 312.582 323.985 328.239
563000 -615.909 649.107 261.323 273.637 282.934 282.803 291.705 303.8 310.924 312.992 325.121 328.705
564000 -618.268 650.353 261.88 275.104 281.878 283.632 290.383 303.777 311.767 311.375 326.234 327.776
565000 -617.761 651.609 260.691 275.412 281.629 285.258 289.413 303.478 310.661 312.169 326.417 327.275
566000 -616.025 653.375 259.239 274.904 282.197 286.118 291.019 299.915 312.142 312.964 324.356 329.426
567000 -616.443 654.02 260.786 274.612 280.277 288.074 290.932 299.609 309.48 315.526 323.122 328.703
568000 -618.08 656.306 261.401 274.276 278.888 287.768 290.221 301.196 308.988 316.107 322.777 329.38
569000 -620.839 656.08 261.395 273.845 278.46 288.049 292.441 299.405 310.869 314.513 323.316 330.942
570000 -623.817 658.606 260.464 274.913 277.416 287.906 292.964 300.016 310.281 312.554 325.642 331.253
571000 -623.995 659.112 261.577 273.901 275.406 290.07 292.412 299.474 310.978 312.008 326.472 330.954
572000 -625.67 660.972 260.886 273.62 275.523 290.463 292.127 299.153 310.503 311.313 329.075 330.295
573000 -625.901 662.172 260.262 273.828 275.457 289.332 293.282 299.2 309.537 311.523 329.422 330.811
574000 -627.681 664.294 260.395 273.684 275.132 290.105 294.176 298.425 309.454 312.549 327.843 330.803
575000 -628.503 663.34 260.743 273.07 275.448 290.856 292.854 299.712 308.495 311.559 329.64 329.45
576000 -629.057 665.84 260.605 273.371 274.847 291.941 292.587 299.037 308.271 311.611 329.28 329.921
577000 -628.885 667.417 260.182 272.373 276.182 290.94 291.895 299.552 308.268 311.307 330.425 329.665
578000 -631.036 668.965 260.621 270.391 277.281 290.027 292.561 299.131 309.838 310.032 329.249 330.8
579000 -631.631 670.324 260.896 269.018 278.039 289.166 293.489 299.871 308.697 309.537 329.133 331.696
580000 -634.648 670.856 261.813 268.474 278.97 289.221 293.366 299.496 307.491 310.629 327.432 333.255
581000 -635.128 670.57 263.457 269.224 278.555 288.003 294.444 299.035 305.952 312.914 326.739 333.941
582000 -634.694 672.002 263.208 270.924 277.37 286.543 297.734 298.134 304.44 313.592 326.365 334.121
583000 -637.196 673.587 260.992 271.41 277.985 285.522 297.64 298.976 303.2 314.629 327.286 334.985
584000 -636.733 677.449 258.76 271.738 279.504 284.449 297.851 298.174 303.494 314.366 327.96 333.975
585000 -638.943 676.24 257.301 272.444 280.326 284.196 298.962 298.375 302.689 314.023 329.445 332.314
586000 -639.149 678.928 257.758 271.998 279.902 283.718 299.596 298.931 302.614 314.397 329.248 331.324
587000 -642.01 680.121 257.893 271.64 279.344 284.577 297.57 299.899 303.784 312.971 330.484 330.319
588000 -644.087 679.523 258.166 272.22 278.885 285.399 296.692 301.498 301.543 314.171 330.066 330.279
589000 -641.915 681.195 259.201 271.974 279.275 285.568 296.107 302.517 301.606 314.964 328.768 330.544
590000 -644.433 679.506 261.852 271.459 278.548 285.649 296.253 301.392 304.186 313.915 328.586 332.007
591000 -646.047 679.014 264.332 271.068 277.152 286.07 296.178 299.71 305.899 313.659 328.336 332.575
592000 -647.612 679.469 264.245 270.801 278.019 285.388 295.673 301.042 306.282 313.679 328.22 332.7
593000 -651.881 681.359 262.503 271.987 278.197 285.099 297.751 299.541 306.888 312.977 327.376 335.61
594000 -651.705 681.825 261.827 272.663 279.872 284.7 296.751 299.136 307.004 313.533 326.826 335.23
595000 -652.875 683.964 261.14 272.018 281.994 283.819 297.396 299.751 306.63 312.822 328.807 333.86
596000 -653.681 683.292 262.526 269.712 283.416 284.178 296.743 299.355 307.288 313.151 328.725 334.08
597000 -655.207 685.063 262.886 268.06 283.651 284.761 297.368 297.694 307.82 314.041 328.694 333.438
598000 -655.523 684.129 264.136 268.994 283.471 285.24 296.769 297.127 307.354 315.503 328.307 332.864
599000 -656.747 686.654 263.343 268.821 283.807 284.881 297.111 298.103 306.513 316.466 326.083 333.138
600000 -658.048 687.772 262.884 269.707 283.398 284.364 296.394 299.687 306.456 315.515 328.325 331.518
601000 -657.43 687.775 262.92 270.693 282.252 285.973 294.876 301.577 304.776 315.747 328.454 330.663
602000 -658.091 687.921 262.918 270.689 282.027 286.823 294.92 301.226 304.59 315.564 329.023 330.479
603000 -661.366 689.251 262.533 270.377 281.092 287.228 295.272 299.999 305.837 315.203 329.537 331.169
604000 -663.052 690.137 263.133 270.511 279.43 288.235 294.812 301.354 305.085 314.871 330.338 332.802
605000 -664.736 691.15 263.974 269.538 279.037 288.508 294.921 301.547 304.066 315.702 331.169 333.49
606000 -664.645 693.242 263.276 271.068 277.762 288.357 294.688 300.932 304.768 317.352 329.579 333.018
607000 -665.461 693.764 263.209 270.659 276.916 288.085 295.528 301.489 303.277 317.976 329.654 332.335
608000 -667.495 695.558 262.106 271.569 276.758 287.661 295.106 301.518 304.916 316.849 330.176 331.538
609000 -668.078 695.736 261.408 271.485 278.125 285.762 296.31 301.898 303.744 316.571 330.104 332.987
610000 -670.332 696.785 261.794 272.45 276.768 286.237 297.097 301.589 304.102 315.458 329.667 334.953
611000 -671.593 698.514 262.186 272.888 274.703 285.882 297.62 301.28 306.264 314.546 327.297 337.472
612000 -673.058 699.351 261.432 274.063 273.725 286.756 296.794 300.428 306.766 316.007 326.43 337.708
613000 -674.576 700.69 260.486 274.646 273.201 286.851 296.088 302.82 304.763 317.233 326.288 337.917
614000 -675.263 700.49 259.674 274.675 274.697 285.257 296.541 302.248 305.211 316.962 327.621 336.79
615000 -676.271 702.655 260.533 272.676 275.663 285.844 295.062 303.694 304.257 317.326 328.052 337.662
616000 -677.842 704.061 261.163 272.413 275.758 285.435 295.03 303.156 303.039 317.638 329.41 337.872
617000 -676.904 703.515 261.41 273.179 276.514 284.173 294.418 305.043 302.791 315.425 331.777 337.621
618000 -680.484 704.272 262.692 273.477 276.294 284.374 292.489 307.397 302.454 314.985 330.427 339.563
619000 -681.744 703.709 263.406 273.528 275.092 284.997 293.702 305.812 303.045 315.816 329.255 340.073
620000 -679.293 703.789 264.825 273.421 274.584 284.461 294.167 304.72 303.569 318.486 327.581 339.316
621000 -679.886 704.444 264.793 272.788 275.935 284.083 294.232 302.468 304.968 319.489 326.56 337.863
622000 -682.939 706.114 264.767 272.352 277.505 283.46 295.134 301.346 305.906 318.841 327.834 336.992
623000 -685.849 705.7 266.081 271.349 277.81 285.193 293.861 300.222 308.383 317.747 327.499 337.478
624000 -686.874 708.57 264.478 271.985 277.711 286.456 292.979 298.193 310.623 317.738 325.219 339.912
625000 -686.94 710.689 263.217 270.871 278.937 286.874 292.43 298.006 310.779 317.368 325.123 341.793
626000 -690.166 713.245 262.458 269.332 280.85 286.715 291.811 297.719 310.394 318.706 324.526 342.335
627000 -690.879 714.07 262.116 269.297 279.573 288.685 291.565 297.246 310.169 319.314 323.851 343.158
628000 -690.613 715.907 261.25 269.788 279.495 289.053 290.27 299.802 308.845 318.262 325.166 341.034
629000 -690.585 717.177 261.579 270.969 277.433 290.136 289.929 300.834 307.212 318.277 325.17 339.684
630000 -691.055 719.836 261.192 272.186 276.125 290.36 289.604 301.896 307.001 318.854 323.568 339.785
631000 -692.276 719.462 259.796 273.267 275.335 291.429 290.409 300.134 307.283 319.673 323.135 339.537
632000 -692.55 719.599 260.864 272.203 276.109 291.537 291.142 299.461 308.191 318.462 322.559 339.623
633000 -691.889 721.443 262.478 271.338 275.845 292.318 292.841 296.573 308.113 319.93 322.851 338.265
634000 -691.388 723.629 262.862 270.103 276.219 292.509 293.112 296.054 306.743 320.621 322.907 337.787
635000 -695.012 723.397 263.394 269.385 277.287 290.397 294.316 294.27 309.591 318.426 323.531 337.856
636000 -695.528 726.217 262.286 269.026 278.584 289.009 295.25 293.504 309.554 317.298 323.681 338.689
637000 -698.427 726.981 262.918 268.246 278.15 288.39 294.801 295.939 308.136 318.088 324.519 337.716
638000 -697.12 728.053 263.263 267.996 276.863 290.276 293.009 297.948 307.122 316.583 327.151 337.435
639000 -698.703 730.266 263.478 267.54 276.223 291.354 293.877 296.402 307.782 315.342 327.847 337.954
640000 -699.979 730.276 262.726 268.399 276.204 290.453 293.155 297.824 308.726 313.019 328.354 337.913
641000 -701.822 732.602 261.893 268.326 276.457 289.612 292.446 298.777 309.998 311.764 328.758 337.91
642000 -698.862 733.322 261.2 269.507 275.128 289.484 293.178 298.233 309.276 311.834 329.6 336.689
643000 -702.196 733.762 261.285 270.442 274.323 289.049 293.756 298.263 310.493 310.332 328.873 337.388
644000 -702.548 734.481 262.064 270.126 275.444 288.002 295.349 297.687 310.758 310.126 327.875 337.802
645000 -704.959 735.868 261.36 269.331 275.899 288.472 295.599 298.357 309.479 309.787 327.2 337.993
646000 -703.137 737.337 261.1 269.635 275.9 288.364 294.463 301.14 307.968 309.299 328.161 336.312
647000 -703.795 738.125 261.131 269.151 276.712 289.179 293.384 301.062 308.116 309.949 327.758 335.556
648000 -704.616 738.068 260.785 269.74 277.279 288.463 293.147 302.784 306.732 309.778 328.598 336.439
649000 -709.24 739.361 260.054 270.243 278.026 287.771 293.483 302.255 305.65 311.802 328.739 337.446
650000 -710.721 741.274 259.695 269.142 278.004 288.339 294.658 300.843 304.981 313.436 326.967 339.418
651000 -709.131 742.849 259.081 269.182 277.37 287.709 295.502 301.154 303.723 315.279 327.165 337.455
652000 -707.323 742.75 260.818 267.799 276.952 286.949 296.343 300.163 306.197 315.356 325.537 337.201
653000 -708.857 744.374 261.532 267.504 276.719 287.275 294.896 299.535 307.33 316.27 324.387 338.496
654000 -710.13 745.199 261.469 269.328 274.064 289.041 294.311 299.605 308.701 316.135 323.613 336.541
655000 -711.207 747.823 260.285 270.838 272.643 288.51 294.84 299.644 309.542 315.011 324.482 335.838
656000 -712.231 747.142 261.868 270.467 272.247 287.69 293.926 299.245 311.009 316.465 322.606 335.373
657000 -713.396 747.416 264.54 269.86 272.202 288.147 293.341 298.376 312.975 316.458 321.195 336.434
658000 -716.057 748.038 263.587 269.778 272.187 288.975 293.309 298.457 313.021 316.45 321.735 336.792
659000 -715.94 750.815 262.964 268.942 273.955 288.371 292.386 298.357 313.587 316.11 321.062 337.657
660000 -716.288 751.413 263.24 267.405 276.171 286.452 293.157 299.032 312.167 316.485 321.419 338.109
661000 -716.878 751.863 262.21 267.223 276.475 287.888 291.868 301.591 309.148 317.549 321.116 337.205
662000 -718.161 753.19 263.251 266.738 276.376 288.605 292.03 301.561 309.485 315.76 322.893 335.874
663000 -720.742 755.366 261.693 267.192 276.963 289.272 291.42 300.201 309.883 315.706 323.274 336.458
664000 -722.502 755.87 261.207 267.22 277.844 289.428 290.419 299.349 311.693 314.481 323.63 336.78
665000 -718.611 757.282 260.801 267.504 279.212 289.813 289.559 298.255 311.608 314.961 323.771 335.915
666000 -723.74 758.51 261.993 267.526 279.506 289.582 290.782 296.482 312.703 314.275 322.241 336.417
667000 -722.54 757.802 262.867 266.359 279.943 289.818 291.698 296.353 311.501 314.656 321.503 337.578
668000 -723.737 759.093 263.175 266.959 279.505 290.44 291.165 297.105 309.787 315.491 322.095 337.456
669000 -725.369 760.16 263.051 267.598 279.391 289.642 291.812 300.159 308.841 314.036 322.055 336.405
670000 -724.526 760.603 263.588 267.933 280.458 288.15 291.907 301.791 307.838 315.468 320.314 336.612
671000 -726.458 761.298 263.294 269.129 280.417 286.999 292.769 302.444 307.106 315.654 319.173 337.216
672000 -725.166 762.712 263 269.125 280.226 286.868 294.065 301.767 307.541 315.008 319.95 335.311
673000 -727.01 762.877 263.966 267.985 279.461 287.503 292.845 302.425 307.611 314.614 320.211 335.625
674000 -727.929 764.062 264.416 267.651 278.82 288.418 292.444 303.62 306.693 313.576 321.712 334.546
675000 -729.351 764.709 263.483 267.152 281.096 287.371 293.033 304.369 305.713 313.594 321.158 334.998
676000 -730.169 766.091 264.479 265.698 280.81 287.199 292.979 304.983 304.931 314.241 321.13 335.178
677000 -730.654 766.204 266.807 265.059 280.716 287.86 292.861 304.871 306.34 313.545 319.428 336.146
678000 -732.37 766.854 268.419 263.528 280.457 289.312 291.719 305.206 307.848 312.252 319.904 336.297
679000 -733.024 768.089 266.439 266.006 279.99 288.696 292.089 304.268 309.241 311.219 321.782 333.559
680000 -735.989 769.9 265.515 266.892 279.227 288.982 291.354 304.169 309.889 309.197 323.156 333.31
681000 -735.645 772.243 264.968 265.627 280.896 287.957 291.674 304.704 309.777 307.962 323.452 334.048
682000 -736.328 772.656 265.891 265.871 281.971 286.489 292.618 304.404 310.104 308.403 323.309 333.325
683000 -738.015 771.977 263.894 268.247 282.311 285.923 292.646 304.001 310.138 309.019 322.613 334.248
684000 -741.131 774.447 261.132 271.059 281.418 286.557 293.447 303.353 308.758 309.825 322.565 335.969
685000 -742.912 776.406 259.755 272.658 280.426 286.809 294.133 301.857 309.295 309.723 322.487 337.89
686000 -745.004 777.612 258.376 273.722 280.987 286.099 295.104 302.864 307.67 311.06 321.74 339.637
687000 -746.53 778.841 258.01 272.984 281.984 285.632 295.543 302.089 307.675 312.829 321.215 339.598
688000 -748.657 779.959 259.055 272.841 281.486 286.338 294.833 302.511 307.797 314.053 317.906 341.467
689000 -749.088 778.768 258.746 273.862 280.296 286.948 294.584 301.669 307.983 314.581 318.183 341.054
690000 -748.855 781.327 258.445 274.66 279.514 287.431 296.541 300.508 307.034 315.025 320.314 337.716
691000 -752.108 782.55 259.148 275.007 279.73 286.733 296.072 300.228 306.586 315.957 322.129 336.086
692000 -754.677 783.179 258.998 273.942 280.048 287.03 295.913 299.347 305.649 317.605 322.817 336.933
693000 -754.907 784.067 261.663 272.911 279.373 287.685 295.513 300.61 304.53 317.44 323.867 335.315
694000 -754.651 785.526 261.962 273.501 278.633 287.691 296.166 299.074 305.284 316.308 326.057 334.44
695000 -756.171 784.308 261.577 272.178 279.201 287.033 297.137 299.965 305.483 315.793 326.346 333.482
696000 -757.524 786.051 262.276 272.969 279.345 285.92 297.76 300.79 305.43 315.857 327.068 331.727
697000 -756.252 787.258 261.716 272.356 279.449 287.308 295.583 300.108 306.459 316.906 327.597 330.8
698000 -758.735 788.757 261.527 272.652 279.47 286.834 296.479 300.355 305.064 318.002 325.377 332.178
699000 -759.581 789.427 260.264 274.944 279.399 285.888 296.192 300.556 305.751 317.891 323.694 333.412
700000 -760.499 789.493 261.032 274.817 280.136 284.639 296.401 301.223 306.111 317.946 322.019 334.154
701000 -760.583 791.782 262.42 274.012 279.631 284.786 296.101 301.889 306.167 317.937 320.862 333.73
702000 -762.051 794.184 261.656 274.077 280.049 285.702 295.747 301.324 305.533 318.871 319.694 333.546
703000 -762.516 795.007 260.452 273.972 281.14 285.352 294.773 301.965 305.241 318.783 321.259 332.427
704000 -764.987 796.198 259.409 273.811 280.182 286.921 294.163 302.269 307.593 317.487 321.189 332.952
705000 -763.843 798.474 258.938 273.844 278.43 288.742 292.971 302.867 308.252 316.03 320.723 333.157
706000 -763.61 799.866 261.169 271.578 278.793 288.049 294.525 302.113 308.538 314.642 321.871 331.805
707000 -768.035 800.893 261.207 269.955 280.052 288.166 294.875 302.606 306.157 316.629 321.381 332.599
708000 -767.408 801.901 261.743 268.297 281.023 288.38 295.067 303.192 304.721 317.244 321.206 332.63
